,Actinomyces_odontolyticus_ATCC_17982,Alistipes_putredinis_DSM_17216,Anaerococcus_hydrogenalis_DSM_7454,Anaerofustis_stercorihominis_DSM_17244,Anaerostipes_caccae_DSM_14662,Anaerotruncus_colihominis_DSM_17241,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_coprophilus_DSM_18228,Bacteroides_dorei_DSM_17855
236,acgam_c,dha_c,gam1p_c,3hadpcoa_c,acACP_c,pgi17_c,acnam_c,suc6p_c,din_e,6a2ohxnt_c
237,glycogenb_c,4mthex2eACP_c,orn_e,acald_c,alahis_e,na1_c,lipidX_c,so3_c,fa4_c,val_L_c
238,4hbz_e,3hdecACP_c,pgpai17_c,aso3_e,pg140_c,cdpditdecg_c,pgi16_c,phthr_c,ihdcoa_c,1aihpdecg3p_c
239,metsox_R_L_e,ura_c,s7p_c,din_c,malthp_c,glyclt_c,octdp_c,23dhdp_c,maltttr_c,acACP_c
240,dsT_antigen_e,btal_c,6m3oocACP_c,2c25dho_c,leu_L_c,gcald_c,4abz_c,phphhlipa_c,lys_L_e,rbl_L_c
241,r1p_c,Largn_c,phpyr_c,fe2_e,hexdp_c,acg5p_c,psi14_c,udpacgal_c,h2mb4p_c,pg140_c
242,aact_c,mql8_c,dhlam_c,9m3odcaACP_c,fa6_c,15dap_c,alpro_c,g3pe_c,lcts_c,malthp_c
243,1agpg181_c,urea_c,10fthf5glu_c,HC01104_c,clpnai15_c,3c4mop_c,arsenb_c,1odec11eg3p_c,ara5p_c,prodthl_c
244,adocbl_e,HC01652_c,2ddglcn_c,ser_L_c,1tdec7eg3p_c,rhcys_c,man_c,hspg_degr_12_e,na1_c,leu_L_c
245,dha_c,cdpdhdecg_c,zn2_c,histd_c,14m3opalmACP_c,10mtundec2eACP_c,3oddecACP_c,14mtpalm2eACP_c,pgi17_c,clpnai15_c
246,2mpdhl_c,apoC_Lys_btn_c,adprib_c,5aizc_c,ppgpp_c,appl_c,clpni16_c,ficytC_c,gcald_c,fa6_c
247,ura_c,gam1p_c,imp_c,cdpdihdecg_c,abt_c,8mnonACP_c,6a2ohxnt_c,acnam_c,cdpditdecg_c,1tdec7eg3p_c
248,Largn_c,pgpai17_c,oxadpcoa_c,2agpe140_c,dtbt_c,pgpi16_c,cspg_b_degr_e,lipidX_c,glyclt_c,dtbt_c
249,mql8_c,s7p_c,melib_c,ohpb_c,fa4_c,f6p_c,val_L_c,pgi16_c,acg5p_c,14m3opalmACP_c
250,alltn_R_c,6m3oocACP_c,cytd_c,duri_c,ihdcoa_c,rml_c,1aihpdecg3p_c,octdp_c,3c4mop_c,ppgpp_c
251,urea_c,phpyr_c,pa161_c,2dmmq8_c,h2mb4p_c,2obut_c,acACP_c,4abz_c,rhcys_c,abt_c
252,HC01652_c,dhlam_c,tdcoa_c,4hbz_e,lys_L_e,gmp_c,rbl_L_c,psi14_c,h2o_e,din_e
253,pran_c,10fthf5glu_c,malttr_c,metsox_R_L_e,maltttr_c,gdp_c,pg140_c,alpro_c,10mtundec2eACP_c,3dhcdchol_e
254,ala_L_c,urcan_c,b2coa_c,n6all26d_c,lcts_c,gtp_c,malthp_c,man_c,ai17tcaacgam_c,fa4_c
255,cdpdhdecg_c,zn2_c,udpgal_c,8m3hnonACP_c,na1_c,cbl1_e,prodthl_c,3oddecACP_c,appl_c,ihdcoa_c
256,apoC_Lys_btn_c,imp_c,sbt_D_e,r1p_c,salc6p_c,3hadpcoa_c,leu_L_c,clpni16_c,8mnonACP_c,maltttr_c
257,gam1p_c,tmrs2eACP_c,ipdcoa_c,aact_c,pgi17_c,hlipa_c,clpnai15_c,thym_c,f6p_c,lys_L_e
258,pgpai17_c,malttr_c,so4_c,dha_c,gcald_c,acald_c,fa6_c,6a2ohxnt_c,2obut_c,palmtcaglc_c
259,s7p_c,cytd_c,but_c,1agpg181_c,glyclt_c,thr_L_e,1tdec7eg3p_c,val_L_c,gmp_c,lcts_c
260,prlp_c,8mtnon2eACP_c,itp_c,4mthex2eACP_c,cdpditdecg_c,din_c,dtbt_c,cspg_b_degr_e,gdp_c,h2mb4p_c
261,phpyr_c,tdcoa_c,mg2_c,3hdecACP_c,acg5p_c,malthx_c,14m3opalmACP_c,1aihpdecg3p_c,gtp_c,na1_c
262,dhlam_c,2ahhmp_c,2agpg161_c,ura_c,15dap_c,aso3_e,ppgpp_c,acACP_c,cbl1_e,pgi17_c
263,10fthf5glu_c,pa161_c,dctp_c,btal_c,3c4mop_c,9m3odcaACP_c,din_e,rbl_L_c,hlipa_c,gcald_c
264,zn2_c,b2coa_c,dgmp_c,Largn_c,pppg9_c,fe2_e,fa4_c,pg140_c,core2_rl_e,cdpditdecg_c
265,adprib_c,udpgal_c,uri_c,pg120_c,rhcys_c,hdcoa_c,ihdcoa_c,malthp_c,acald_c,glyclt_c
266,imp_c,ipdcoa_c,glu_L_e,mql8_c,h2o_e,ser_L_c,maltttr_c,prodthl_c,din_c,ara5p_c
267,malttr_c,so4_c,10m3oundecACP_c,urea_c,10mtundec2eACP_c,histd_c,lys_L_e,leu_L_c,2c25dho_c,acg5p_c
268,cytd_c,but_c,3php_c,ala_L_c,appl_c,5aizc_c,h2mb4p_c,clpnai15_c,malthx_c,3c4mop_c
269,pa161_c,itp_c,pgp161_c,cdpdhdecg_c,pgpi16_c,cdpdihdecg_c,lcts_c,fa6_c,thr_L_e,pppg9_c
270,tdcoa_c,mg2_c,12m3hmyrsACP_c,apoC_Lys_btn_c,f6p_c,2agpe140_c,ara5p_c,1tdec7eg3p_c,9m3odcaACP_c,rhcys_c
271,3c2hmp_c,4hthr_c,2dhp_c,gam1p_c,8mnonACP_c,duri_c,salc6p_c,dtbt_c,HC01104_c,h2o_e
272,melib_c,dgmp_c,4r5au_c,pgpai17_c,2obut_c,ohpb_c,na1_c,14m3opalmACP_c,2s5epchc_c,10mtundec2eACP_c
273,2ahhmp_c,dctp_c,pphn_c,6m3oocACP_c,gmp_c,2dmmq8_c,pgi17_c,ppgpp_c,fe2_e,ai17tcaacgam_c
274,b2coa_c,uri_c,2mb2coa_c,s7p_c,gdp_c,acgam_c,gcald_c,din_e,hdcoa_c,appl_c
275,udpgal_c,glu_L_e,metsox_S_L_c,prlp_c,gtp_c,glycogenb_c,glyclt_c,fa4_c,histd_c,8mnonACP_c
276,acorn_c,10m3oundecACP_c,alaleu_c,phpyr_c,3hadpcoa_c,metsox_R_L_e,palmtcaglc_c,levantttr_e,5aizc_c,f6p_c
277,ipdcoa_c,3php_c,3hoctaACP_c,dhlam_c,core2_rl_e,r1p_c,cdpditdecg_c,ihdcoa_c,isobut_e,rml_c
278,so4_c,11mtddec2eACP_c,dhpt_c,10fthf5glu_c,acald_c,8m3hnonACP_c,acg5p_c,maltttr_c,cdpdihdecg_c,2obut_c
279,itp_c,12m3hmyrsACP_c,1agpg140_c,zn2_c,din_c,aact_c,3c4mop_c,lys_L_e,duri_c,gmp_c
280,nmn_c,pphn_c,sucr_c,adprib_c,2c25dho_c,dha_c,pppg9_c,h2mb4p_c,acgam_c,ai15tcaglc_c
281,4hthr_c,2mb2coa_c,glc_D_e,imp_c,thr_L_e,4mthex2eACP_c,rhcys_c,lcts_c,ohpb_c,gdp_c
282,mg2_c,alaleu_c,alagln_c,tmrs2eACP_c,9m3odcaACP_c,1agpg181_c,10mtundec2eACP_c,ara5p_c,2dmmq8_c,gtp_c
283,2agpg161_c,btn_co2_c,4c2me_c,oxadpcoa_c,malthx_c,adocbl_e,pgpi16_c,na1_c,glycogenb_c,4hpro_LT_c
284,dctp_c,dhpt_c,pg180_c,hdd2coa_c,aso3_e,3hdecACP_c,f6p_c,salc6p_c,4hbz_e,cbl1_e
285,dgmp_c,malcoa_c,glu5p_c,cytd_c,2s5epchc_c,3gmp_c,8mnonACP_c,pgi17_c,dsT_antigen_e,hlipa_c
286,uri_c,metsox_S_L_c,alaasp_c,8mtnon2eACP_c,kestopt_e,ura_c,rml_c,gcald_c,r1p_c,core2_rl_e
287,glu_L_e,3hoctaACP_c,4ppcys_c,tdcoa_c,kesto_e,btal_c,2obut_c,glyclt_c,8m3hnonACP_c,acald_c
288,3php_c,4r5au_c,fe2_c,pa161_c,hdcoa_c,urate_c,gmp_c,cdpditdecg_c,aact_c,din_c
289,pgp161_c,kdo8p_c,pgp180_c,3c2hmp_c,histd_c,56dthm_c,ai15tcaglc_c,acg5p_c,dha_c,2c25dho_c
290,pphn_c,sucr_c,lac_L_e,b2coa_c,5aizc_c,5mdru1p_c,gdp_c,3c4mop_c,4mthex2eACP_c,malthx_c
291,2dhp_c,alagln_c,2mahmp_c,udpgal_c,cdpdihdecg_c,Largn_c,4hpro_LT_c,10mtundec2eACP_c,adocbl_e,thr_L_e
292,alaleu_c,4c2me_c,met_L_e,acorn_c,2agpe140_c,copre4_c,gtp_c,ai17tcaacgam_c,3hdecACP_c,9m3odcaACP_c
293,malcoa_c,pg180_c,fol_c,sbt_D_e,duri_c,pg120_c,cspg_c_rest_e,appl_c,3gmp_c,HC01104_c
294,metsox_S_L_c,alaasp_c,cmp_c,ipdcoa_c,acgam_c,mql8_c,hlipa_c,pgpi16_c,ura_c,2s5epchc_c
295,dhpt_c,4ppcys_c,4abutn_c,so4_c,2dmmq8_c,alltn_R_c,cbl1_e,f6p_c,btal_c,fe2_e
296,2mb2coa_c,fe2_c,gthrd_c,but_c,ohpb_c,urea_c,core2_rl_e,8mnonACP_c,Largn_c,hdcoa_c
297,btn_co2_c,pgp180_c,g3pc_c,itp_c,glycogenb_c,cdpdhdecg_c,thr_L_e,rml_c,mql8_c,ser_L_c
298,1agpg140_c,2mahmp_c,dcdp_c,nmn_c,metsox_R_L_e,24dhhed_c,din_c,2obut_c,alltn_R_c,histd_c
299,sucr_c,met_L_e,25aics_c,4hthr_c,n6all26d_c,apoC_Lys_btn_c,malthx_c,gmp_c,urea_c,5aizc_c
300,glc_D_e,2mpropACP_c,3hddcoa_c,mg2_c,r1p_c,gam1p_c,acald_c,gdp_c,n8aspmd_c,isobut_e
301,alagln_c,fol_c,pydam_c,2agpg161_c,8m3hnonACP_c,6m3oocACP_c,9m3odcaACP_c,gtp_c,HC01652_c,cdpdihdecg_c
302,no2_e,cmp_c,4per_c,dctp_c,aact_c,s7p_c,kestopt_e,cspg_c_rest_e,pran_c,duri_c
303,glu5p_c,gthrd_c,3mop_c,dgmp_c,dha_c,prlp_c,HC01104_c,cbl1_e,cdpdhdecg_c,acgam_c
304,pg180_c,dcdp_c,1ipdecg3p_c,prbatp_c,1agpg181_c,pgpai17_c,2s5epchc_c,hlipa_c,apoC_Lys_btn_c,ohpb_c
305,4c2me_c,25aics_c,4ahmmp_c,uri_c,4mthex2eACP_c,phpyr_c,fe2_e,acald_c,gam1p_c,2dmmq8_c
306,alaasp_c,pe120_c,1agpg160_c,10m3oundecACP_c,3hdecACP_c,dhlam_c,kesto_e,core2_rl_e,orn_e,glycogenb_c
307,4ppcys_c,gmhep1p_c,btoh_c,3php_c,ura_c,10fthf5glu_c,hdcoa_c,din_c,6m3oocACP_c,4hbz_e
308,alltn_e,4per_c,uaGgla_c,11mtddec2eACP_c,btal_c,2ddglcn_c,histd_c,2c25dho_c,s7p_c,dsT_antigen_e
309,fe2_c,3mop_c,8m3odcaACP_c,pgp161_c,urate_c,chols_c,5aizc_c,malthx_c,prlp_c,r1p_c
310,pgp180_c,1ipdecg3p_c,dgsn_c,12m3hmyrsACP_c,56dthm_c,zn2_c,cdpdihdecg_c,thr_L_e,phpyr_c,8m3hnonACP_c
311,lac_L_e,u23ga_c,1agpe140_c,pphn_c,Largn_c,adprib_c,duri_c,9m3odcaACP_c,dhlam_c,aact_c
312,met_L_e,4ahmmp_c,paai15_c,2dhp_c,copre4_c,imp_c,acgam_c,kestopt_e,10fthf5glu_c,dha_c
313,fol_c,btoh_c,itdcoa_c,alaleu_c,mql8_c,tmrs2eACP_c,ohpb_c,HC01104_c,2ddglcn_c,4mthex2eACP_c
314,cmp_c,pei16_c,xylu_D_c,malcoa_c,alltn_R_c,oxadpcoa_c,2dmmq8_c,fe2_e,chols_c,adocbl_e
315,gthrd_c,dgsn_c,f1p_c,3hoctaACP_c,urea_c,seln_c,meoh_e,hdcoa_c,zn2_c,3hdecACP_c
316,g3pc_c,8m3odcaACP_c,pai16_c,2mb2coa_c,HC01652_c,malttr_c,glycogenb_c,histd_c,adprib_c,3gmp_c
317,ametam_c,uaGgla_c,amet_c,btn_co2_c,diglcpgi14_c,cytd_c,4hbz_e,5aizc_c,imp_c,ura_c
318,sucr_e,anth_c,mn2_e,metsox_S_L_c,pran_c,8mtnon2eACP_c,dsT_antigen_e,cdpdihdecg_c,tmrs2eACP_c,btal_c
319,dcdp_c,paai15_c,ddcacoa_c,dhpt_c,cdpdhdecg_c,tdcoa_c,r1p_c,isobut_e,melib_c,Largn_c
320,25aics_c,itdcoa_c,4m3hhexACP_c,1agpg140_c,apoC_Lys_btn_c,3c2hmp_c,8m3hnonACP_c,duri_c,cytd_c,copre4_c
321,msa_c,f1p_c,oaa_c,glc_D_e,gam1p_c,pa161_c,aact_c,acgam_c,8mtnon2eACP_c,mql8_c
322,4per_c,mn2_e,tsul_c,alagln_c,pgpai17_c,cala_c,dha_c,ohpb_c,tdcoa_c,alltn_R_c
323,3mop_c,amet_c,gln_L_c,4c2me_c,s7p_c,b2coa_c,4mthex2eACP_c,2dmmq8_c,3c2hmp_c,urea_c
324,1ipdecg3p_c,pai16_c,2p4c2me_c,glu5p_c,6m3oocACP_c,udpgal_c,adocbl_e,meoh_e,2ahhmp_c,n8aspmd_c
325,agam1b3agal_e,4m3hhexACP_c,glycys_c,pg180_c,prlp_c,acorn_c,3hdecACP_c,comSScob_c,pa161_c,HC01652_c
326,1agpg160_c,oaa_c,met_D_e,no2_e,phpyr_c,ipdcoa_c,3gmp_c,glycogenb_c,malttr_c,pran_c
327,dgsn_c,tsul_c,7m3hocACP_c,alaasp_c,dhlam_c,so4_c,ura_c,arabinan101_e,udpgal_c,cdpdhdecg_c
328,uaGgla_c,gln_L_c,glyc_e,4ppcys_c,10fthf5glu_c,but_c,pecticgal_e,r1p_c,acorn_c,apoC_Lys_btn_c
329,1agpe140_c,2p4c2me_c,pant_R_c,fe2_c,2ddglcn_c,itp_c,Largn_c,8m3hnonACP_c,ipdcoa_c,gam1p_c
330,anth_c,dhlpro_c,acon_C_c,pgp180_c,chols_c,nmn_c,pg120_c,aact_c,so4_c,6m3oocACP_c
331,paai15_c,glycys_c,2dda7p_c,2mahmp_c,zn2_c,mg2_c,mql8_c,dha_c,but_c,s7p_c
332,itdcoa_c,kdo2lipid4_c,gsn_c,2mpropACP_c,adprib_c,4hthr_c,alltn_R_c,4mthex2eACP_c,itp_c,prlp_c
333,xylu_D_c,7m3hocACP_c,fe3_c,met_L_e,pydam_e,2agpg161_c,urea_c,adocbl_e,nmn_c,phpyr_c
334,f1p_c,glyc_e,2odec11eg3p_c,4abutn_c,imp_c,dgmp_c,n8aspmd_c,3hdecACP_c,4hthr_c,dhlam_c
335,pai16_c,pant_R_c,dcmp_c,cmp_c,tmrs2eACP_c,prbatp_c,HC01652_c,3gmp_c,mg2_c,10fthf5glu_c
336,amet_c,psi15_c,1agpe180_c,fol_c,oxadpcoa_c,uri_c,pran_c,ura_c,dctp_c,2ddglcn_c
337,mn2_e,gsn_c,6m3hheptACP_c,gthrd_c,hdd2coa_c,dctp_c,acgalidour_e,pecticgal_e,dgmp_c,urcan_c
338,oaa_c,fe3_c,dgtp_c,g3pc_c,seln_c,10m3oundecACP_c,cdpdhdecg_c,btal_c,uri_c,chols_c
339,tsul_c,acac_c,1agpe161_c,12dixdglyc_c,melib_c,3php_c,apoC_Lys_btn_c,56dthm_c,prbatp_c,i15tcaglc_c
340,gln_L_c,dcmp_c,hxan_c,sucr_e,cytd_c,11mtddec2eACP_c,gam1p_c,Largn_c,10m3oundecACP_c,zn2_c
341,2p4c2me_c,6mtoct2eACP_c,5m3ohexACP_c,12daihdglyc_c,8mtnon2eACP_c,chtbs_c,pgpai17_c,copre4_c,3php_c,adprib_c
342,dhlpro_c,6m3hheptACP_c,4ampm_c,dcdp_c,tdcoa_c,pgp161_c,s7p_c,pg120_c,11mtddec2eACP_c,pydam_e
343,met_D_e,dgtp_c,uGgla_c,25aics_c,pa161_c,12m3hmyrsACP_c,6m3oocACP_c,dextran40_e,chtbs_c,imp_c
344,glycys_c,hxan_c,his_L_c,3hddcoa_c,3c2hmp_c,2dhp_c,prlp_c,mql8_c,12m3hmyrsACP_c,tmrs2eACP_c
345,glyc_e,hhlipa_c,hdcea_c,pe120_c,np2msucc_c,pphn_c,phpyr_c,alltn_R_c,4r5au_c,melib_c
346,pant_R_c,5m3ohexACP_c,PGP_c,pydam_c,b2coa_c,2mb2coa_c,dhlam_c,urea_c,pphn_c,cytd_c
347,2dda7p_c,12mtridecACP_c,aicar_c,4per_c,udpgal_c,alaleu_c,10fthf5glu_c,n8aspmd_c,2dhp_c,8mtnon2eACP_c
348,2shchc_c,3mbutACP_c,gua_c,3mop_c,acorn_c,btn_co2_c,2ddglcn_c,HC01652_c,sucr_c,tdcoa_c
349,gsn_c,4ampm_c,4pasp_c,1ipdecg3p_c,cala_c,3hoctaACP_c,urcan_c,pran_c,metsox_S_L_c,3c2hmp_c
350,fe3_c,2ombz_c,tag6p_D_c,4ahmmp_c,2ahhmp_c,malcoa_c,chols_c,acgalidour_e,malcoa_c,2ahhmp_c
351,2odec11eg3p_c,hdcea_c,dhap_c,1agpg160_c,ipdcoa_c,dhpt_c,i15tcaglc_c,cdpdhdecg_c,dhpt_c,12ppd_S_e
352,dcmp_c,his_L_c,1agpg180_c,btoh_c,sbt_D_e,kdo8p_c,zn2_c,hspg_degr_5_e,alaleu_c,pa161_c
353,btn_e,uGgla_c,gdptp_c,dgsn_c,so4_c,1agpg140_c,adprib_c,apoC_Lys_btn_c,3hoctaACP_c,udpgal_c
354,1agpe180_c,PGP_c,alathr_c,8m3odcaACP_c,but_c,metsox_S_L_c,pydam_e,gam1p_c,kdo8p_c,acorn_c
355,ppp9_c,aicar_c,achms_c,uaGgla_c,itp_c,glc_D_e,imp_c,pgpai17_c,btn_co2_c,ipdcoa_c
356,dgtp_c,pheme_c,h2s_c,1agpe140_c,nmn_c,no2_e,tmrs2eACP_c,s7p_c,glc_D_e,so4_c
357,1agpe161_c,gua_c,mops_e,paai15_c,4hthr_c,4c2me_c,melib_c,6m3oocACP_c,4c2me_c,but_c
358,hxan_c,4pasp_c,glyasp_e,itdcoa_c,mg2_c,pg180_c,cytd_c,prlp_c,glu5p_c,glcur_c
359,xylu_L_c,tag6p_D_c,l2a6o_c,xylu_D_c,2agpg161_c,glu5p_c,8mtnon2eACP_c,phpyr_c,2mmal_c,itp_c
360,2ombz_c,hdca_e,glymet_c,f1p_c,dctp_c,alagln_c,tdcoa_c,dhlam_c,pg180_c,nmn_c
361,hdcea_c,dhap_c,citr_L_c,pai16_c,dgmp_c,alaasp_c,3c2hmp_c,10fthf5glu_c,4ppcys_c,4hthr_c
362,his_L_c,gdptp_c,ocdcea_c,amet_c,uri_c,4ppcys_c,2ahhmp_c,2ddglcn_c,fe2_c,mg2_c
363,uGgla_c,alathr_c,xtsn_c,mn2_e,prbatp_c,alltn_e,12ppd_S_e,urcan_c,mantr_e,dctp_c
364,PGP_c,dad_2_e,aihpdcoa_c,ddcacoa_c,glu_L_e,pgp180_c,pa161_c,chols_c,2mahmp_c,dgmp_c
365,aicar_c,ggagicolipa_c,orn_c,4m3hhexACP_c,10m3oundecACP_c,fe2_c,udpgal_c,zn2_c,2mpropACP_c,uri_c
366,pheme_c,achms_c,pram_c,oaa_c,3php_c,2mahmp_c,acorn_c,pydam_e,lac_L_e,prbatp_c
367,gua_c,kdo2lipid4L_c,sbt6p_c,2dmmq8_e,11mtddec2eACP_c,2mpropACP_c,ipdcoa_c,imp_c,fol_c,glu_L_e
368,4pasp_c,isoval_c,pgi14_c,tsul_c,chtbs_c,met_L_e,so4_c,tmrs2eACP_c,cmp_c,10m3oundecACP_c
369,gal1b3acgal_e,h2s_c,butso3_c,gln_L_c,pgp161_c,fol_c,but_c,melib_c,gthrd_c,3php_c
370,dhap_c,butpi_c,rib_D_c,2p4c2me_c,12m3hmyrsACP_c,gthrd_c,glcur_c,cytd_c,g3pc_c,11mtddec2eACP_c
371,1agpg180_c,l2a6o_c,dttp_c,glycys_c,4r5au_c,g3pc_c,itp_c,8mtnon2eACP_c,12dixdglyc_c,chtbs_c
372,gdptp_c,glymet_c,adn_c,met_D_e,pphn_c,12dixdglyc_c,nmn_c,tdcoa_c,sucr_e,12m3hmyrsACP_c
373,alathr_c,citr_L_c,2agpe120_c,7m3hocACP_c,2dhp_c,copre3_c,4hthr_c,3c2hmp_c,dcdp_c,4r5au_c
374,mi1p_D_c,ocdcea_c,pa140_c,pant_R_c,sucr_c,dcdp_c,mg2_c,2ahhmp_c,12daihdglyc_c,pphn_c
375,mi3p_D_c,15mtpalm2eACP_c,hxan_e,acon_C_c,dhpt_c,25aics_c,dctp_c,12ppd_S_e,25aics_c,2dhp_c
376,achms_c,xtsn_c,13dpg_c,2dda7p_c,alaleu_c,12daihdglyc_c,dgmp_c,pa161_c,pe120_c,sucr_c
377,h2s_c,10mddcaACP_c,14m3opentdecACP_c,gsn_c,3hoctaACP_c,3hddcoa_c,uri_c,udpgal_c,pydam_c,metsox_S_L_c
378,glyasp_e,aihpdcoa_c,gbbtn_e,fe3_c,diglcpgai15_c,pydam_c,prbatp_c,acorn_c,gmhep1p_c,dhpt_c
379,sttcaacgam_c,pram_c,xan_c,2odec11eg3p_c,2mb2coa_c,gmhep1p_c,10m3oundecACP_c,ipdcoa_c,4per_c,malcoa_c
380,l2a6o_c,pgi14_c,ptrc_c,dcmp_c,btn_co2_c,4per_c,3php_c,so4_c,agal1b3agal_e,alaleu_c
381,glymet_c,gggagicolipa_c,trnaglu_c,6mtoct2eACP_c,metsox_S_L_c,3mop_c,11mtddec2eACP_c,but_c,3mop_c,3hoctaACP_c
382,ocdcea_c,sheme_c,g3pg_c,btn_e,malcoa_c,1ipdecg3p_c,chtbs_c,glcur_c,1ipdecg3p_c,btn_co2_c
383,citr_L_c,rib_D_c,ins_c,aso3_c,glc_D_e,u23ga_c,pgp161_c,itp_c,u23ga_c,kdo8p_c
384,xtsn_c,dttp_c,etha_c,1agpe180_c,alagln_c,4ahmmp_c,12m3hmyrsACP_c,nmn_c,4ahmmp_c,glc_D_e
385,aihpdcoa_c,adn_c,lac_L_c,12dgr161_c,4c2me_c,1agpg160_c,4r5au_c,4hthr_c,agam1b3agal_e,4c2me_c
386,orn_c,pa140_c,clpni17_c,6m3hheptACP_c,glu5p_c,btoh_c,pphn_c,mg2_c,btoh_c,glu5p_c
387,pram_c,iasp_c,metala_c,dgtp_c,pg180_c,dgsn_c,2dhp_c,dctp_c,pei16_c,pg180_c
388,pgi14_c,13dpg_c,3ohcoa_c,tre_e,alaasp_c,8m3odcaACP_c,sucr_c,dgmp_c,dgsn_c,4ppcys_c
389,i14tcaacgam_c,14m3opentdecACP_c,cdpdodec11eg_c,1agpe161_c,4ppcys_c,uaGgla_c,metsox_S_L_c,uri_c,8m3odcaACP_c,fe2_c
390,fmnh2_c,lipidA_c,cit_c,hxan_c,fe2_c,1agpe140_c,dhpt_c,prbatp_c,uaGgla_c,mantr_e
391,rib_D_c,xan_c,L2aadp6sa_c,5odhf2a_c,pgp180_c,paai15_c,malcoa_c,10m3oundecACP_c,anth_c,2mahmp_c
392,sbzcoa_c,ptrc_c,gbbtn_c,5m3ohexACP_c,mantr_e,itdcoa_c,alaleu_c,3php_c,paai15_c,met_L_e
393,rbl_D_c,trnaglu_c,ttdca_c,12mtridecACP_c,2mahmp_c,xylu_D_c,3hoctaACP_c,11mtddec2eACP_c,itdcoa_c,2mpropACP_c
394,dttp_c,ins_c,phe_L_e,4ampm_c,2mpropACP_c,f1p_c,kdo8p_c,chtbs_c,f1p_c,lac_L_e
395,adn_c,but2eACP_c,gar_c,3mbutACP_c,met_L_e,pai16_c,btn_co2_c,pgp161_c,pai16_c,cmp_c
396,2agpe120_c,tdchola_e,chol_c,2ombz_c,lac_L_e,amet_c,glc_D_e,12m3hmyrsACP_c,amet_c,gthrd_c
397,pa140_c,clpni17_c,dadp_c,hdcea_c,4abutn_c,mn2_e,alagln_c,4r5au_c,mn2_e,g3pc_c
398,hxan_e,metala_c,focytC_c,his_L_c,fol_c,ddcacoa_c,no2_e,pphn_c,4m3hhexACP_c,12dixdglyc_c
399,13dpg_c,cdpdodec11eg_c,orot_c,uGgla_c,gthrd_c,4m3hhexACP_c,glu5p_c,2dhp_c,oaa_c,sucr_e
400,ser_D_c,cit_c,sulfac_c,PGP_c,g3pc_c,oaa_c,pg180_c,sucr_c,tsul_c,copre3_c
401,xu1p_L_c,ttdca_c,dgdp_c,aicar_c,sucr_e,pre3b_c,2mmal_c,metsox_S_L_c,2p4c2me_c,dcdp_c
402,xan_c,phe_L_e,ocdcaACP_c,2ameph_c,copre3_c,tsul_c,4c2me_c,dhpt_c,glycys_c,25aics_c
403,prl45tcaala_c,gar_c,5fthf_c,pheme_c,dcdp_c,2p4c2me_c,4ppcys_c,alaleu_c,dhlpro_c,12daihdglyc_c
404,core8_e,dadp_c,2tdec7eg3p_c,gua_c,25aics_c,glycys_c,fe2_c,malcoa_c,kdo2lipid4_c,pe120_c
405,ptrc_c,focytC_c,cgly_e,tag6p_D_c,3hddcoa_c,met_D_e,pgp180_c,3hoctaACP_c,7m3hocACP_c,pydam_c
406,trnaglu_c,4hbz_c,peptmetox_L_c,4pasp_c,pe120_c,kdo2lipid4_c,mantr_e,kdo8p_c,hgbam_c,gmhep1p_c
407,actn_R_c,cit_e,alagly_e,dhap_c,pydam_c,chtbs_e,2mahmp_c,btn_co2_c,chtbs_e,4per_c
408,g3pg_c,orot_c,glycogen_c,prbamp_c,msa_c,7m3hocACP_c,met_L_e,glc_D_e,pant_R_c,agal1b3agal_e
409,ins_c,sheme_e,rib_D_e,gdptp_c,4per_c,hgbam_c,2mpropACP_c,no2_e,acon_C_c,3mop_c
410,etha_c,dextrin_e,s17bp_c,alathr_c,agal1b3agal_e,pant_R_c,lac_L_e,4c2me_c,2dda7p_c,12dgr120_c
411,lac_L_c,13mtmrs2eACP_c,trdox_c,1agpg180_c,3mop_c,2dda7p_c,fol_c,glu5p_c,2shchc_c,1ipdecg3p_c
412,clpni17_c,dgdp_c,ppap_c,achms_c,1ipdecg3p_c,gsn_c,gthrd_c,pg180_c,psi15_c,u23ga_c
413,metala_c,10mundecACP_c,3haACP_c,h2s_c,4ahmmp_c,fe3_c,g3pc_c,2mmal_c,gsn_c,4ahmmp_c
414,uaaAgtla_c,ocdcaACP_c,met_L_c,sttcaacgam_c,agam1b3agal_e,2odec11eg3p_c,sucr_e,4ppcys_c,fe3_c,agam1b3agal_e
415,cdpdodec11eg_c,pe140_c,mg2_e,td2coa_c,1agpg160_c,dcmp_c,dcdp_c,amylose300_e,dcmp_c,btoh_c
416,33hmeoxobut_c,5fthf_c,glyleu_e,l2a6o_c,btoh_c,6mtoct2eACP_c,25aics_c,fe2_c,6mtoct2eACP_c,pei16_c
417,cit_c,2dmmq7_c,2hdecg3p_c,glymet_c,pei16_c,3padsel_c,pe120_c,pgp180_c,3padsel_c,dgsn_c
418,L2aadp6sa_c,peptmetox_L_c,pgp141_c,ocdcea_c,dgsn_c,aso3_c,pydam_c,mantr_e,btn_e,8m3odcaACP_c
419,ttdca_c,dcaACP_c,mso3_e,citr_L_c,8m3odcaACP_c,1agpe180_c,gmhep1p_c,2mahmp_c,12dgr161_c,uaGgla_c
