,Actinomyces_odontolyticus_ATCC_17982,Alistipes_putredinis_DSM_17216,Anaerococcus_hydrogenalis_DSM_7454,Anaerofustis_stercorihominis_DSM_17244,Anaerostipes_caccae_DSM_14662,Anaerotruncus_colihominis_DSM_17241,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_coprophilus_DSM_18228,Bacteroides_dorei_DSM_17855
164,dcdp_c,aipdcoa_c,ppbng_c,but_c,5mtr_c,skm_c,ps140_c,thymd_e,glycogen_c,for_e
165,ahdt_c,colipa_c,damp_c,3oddecACP_c,grdp_c,3hhdcoa_c,kdolipid4_c,glc_bD_c,13mmyrsACP_c,mthgxl_c
166,glyald_c,2mecdp_c,agm_c,gua_c,14mpentdecACP_c,1aihpdecg3p_c,fru_e,cbp_c,glyphe_c,ihpdcoa_c
167,succ_e,phphhlipa_c,skm5p_c,4hthr_c,idp_c,co1dam_c,3hdecACP_c,h2_c,14mtpentdec2eACP_c,s7p_c
168,fuc_L_e,13m3hmyrsACP_c,gmp_c,etha_c,gar_c,hexdp_c,leu_L_e,acgam_c,for_e,fum_c
169,acmana_c,2oph_c,pai16_c,paai17_c,10fthf_c,hmbil_c,glycogen_c,cdpdaipdecg_c,ihpdcoa_c,orot5p_c
170,dcmp_c,2ohph_c,uama_c,ai17tcaglc_c,15m3hpalmACP_c,pg180_c,13mmyrsACP_c,cdpdddecg_c,s7p_c,thmpp_c
171,glyc45tcaala_D_c,phyldpp_c,malt6p_c,g3p_c,5aizc_c,26dap_M_c,glyphe_c,34hpp_c,orn_e,lac_L_e
172,tyr_L_e,23dhdp_c,pppg9_c,rhcys_c,but_c,mal_L_c,14mtpentdec2eACP_c,cbasp_c,pe140_c,aicar_c
173,dnad_c,1aihpdecg3p_c,ser_L_e,glyleu_c,glycys_c,prbatp_c,for_e,2ahhmd_c,fum_c,chor_c
174,g3pe_c,pg180_c,dump_c,aipdcoa_c,gua_c,pgp160_c,mthgxl_c,pgpi17_c,orot5p_c,co2dam_c
175,thfglu_c,26dap_M_c,cdpdhdec9eg_c,dad_5_c,g3p_c,maltttr_c,ihpdcoa_c,btn_co2_c,thmpp_c,7m3oocACP_c
176,pg160_c,mal_L_c,pai17_c,Naccitr_L_c,rhcys_c,alahis_c,s7p_c,phyQ_c,lac_L_e,fmnh2_c
177,peptmetox_L_c,maltttr_c,arg_L_e,glygln_c,glyleu_c,dcdp_c,glcur_e,pre3a_c,aicar_c,5mtr_c
178,6pgc_c,dcdp_c,q8_c,2mecdp_c,dad_5_c,lipidA_c,pe140_c,ps140_c,chor_c,grdp_c
179,ser_L_c,3ooctACP_c,Largn_c,13m3hmyrsACP_c,Naccitr_L_c,pg120_c,acgalidour_e,kdolipid4_c,7m3oocACP_c,14mpentdecACP_c
180,1p3h5c_c,lipidA_c,clpni17_c,2oph_c,2mecdp_c,glyald_c,fum_c,fru_e,fmnh2_c,idp_c
181,ahcys_c,db4p_c,acon_C_c,2ohph_c,2oph_c,succ_e,orot5p_c,3hdecACP_c,5mtr_c,8m3odcaACP_c
182,uaGgla_c,glyald_c,sbt6p_c,i17tcaala_D_c,glyclt_c,ckdo_c,thmpp_c,leu_L_e,grdp_c,gar_c
183,clpni14_c,ahdt_c,2obut_c,2maacoa_c,2ohph_c,acmana_c,lac_L_e,glycogen_c,14mpentdecACP_c,10fthf_c
184,cdpdihpdecg_c,succ_e,hxan_c,btn_c,2maacoa_c,dcmp_c,aicar_c,13mmyrsACP_c,idp_c,15m3hpalmACP_c
185,prpp_c,10m3oddcaACP_c,hxan_e,23dhdp_c,btn_c,glyc45tcaala_D_c,chor_c,glyphe_c,8m3odcaACP_c,5aizc_c
186,man6p_c,ckdo_c,pser_L_c,pgp140_c,diglcpgi15_c,tyr_L_e,7m3oocACP_c,14mtpentdec2eACP_c,gar_c,3oddecACP_c
187,dpcoa_c,thex2eACP_c,glymet_c,orn_c,23dhdp_c,dnad_c,fmnh2_c,for_e,10fthf_c,4hthr_c
188,actn_R_c,tyr_L_e,paai15_c,3h3mop_c,pgp140_c,g3pe_c,5mtr_c,mthgxl_c,15m3hpalmACP_c,gua_c
189,cdpdipdecg_c,dcmp_c,gln_L_c,hisp_c,orn_c,thfglu_c,2ins_c,ihpdcoa_c,5aizc_c,etha_c
190,glyc45tca_c,dnad_c,trdox_c,uaagtmda_c,copre8_c,1hdecg3p_c,pg181_c,s7p_c,3oddecACP_c,sbzcoa_c
191,his_L_e,thfglu_c,2mahmp_c,skm_c,3h3mop_c,suchms_c,grdp_c,glcur_e,4hthr_c,paai17_c
192,q8h2_c,1hdecg3p_c,e4p_c,1aihpdecg3p_c,hisp_c,gicolipa_c,14mpentdecACP_c,pe140_c,gua_c,tre_c
193,pa120_c,gicolipa_c,5mthf_c,ala_L_c,uaagtmda_c,pg160_c,idp_c,acgalidour_e,etha_c,g3p_c
194,ppbng_c,isoval_c,imp_c,pg180_c,thglu_c,ser_L_c,8m3odcaACP_c,fum_c,sbzcoa_c,rhcys_c
195,damp_c,pg160_c,gam1p_c,26dap_M_c,5thf_c,14m3hpentdecACP_c,gar_c,orot5p_c,paai17_c,glyleu_c
196,i14tca1_c,peptmetox_L_c,hdcea_c,fald_c,skm_c,ahcys_c,10fthf_c,thmpp_c,g3p_c,aipdcoa_c
197,hom_L_c,ser_L_c,fru_c,mal_L_c,3hhdcoa_c,uaGgla_c,15m3hpalmACP_c,aicar_c,rhcys_c,dad_5_c
198,skm5p_c,14m3hpentdecACP_c,lpam_c,prbatp_c,co1dam_c,clpni14_c,5aizc_c,chor_c,glyleu_c,colipa_c
199,val_L_c,ahcys_c,ddca_c,pgp160_c,hexdp_c,cdpdihpdecg_c,3oddecACP_c,hspg_rest_e,aipdcoa_c,C02528_e
200,gmp_c,uaGgla_c,pgpi14_c,alahis_c,hmbil_c,prpp_c,4hthr_c,co2dam_c,dad_5_c,Naccitr_L_c
201,pai16_c,clpni14_c,ins_c,dcdp_c,pg180_c,man6p_c,gua_c,7m3oocACP_c,colipa_c,aps_c
202,uama_c,cdpdihpdecg_c,o2_c,3ooctACP_c,pei15_c,dpcoa_c,etha_c,fmnh2_c,C02528_e,2mecdp_c
203,pppg9_c,akg_c,actp_c,pg120_c,26dap_M_c,pendp_c,sbzcoa_c,pg181_c,Naccitr_L_c,phphhlipa_c
204,i15tcaacgam_c,prpp_c,metala_c,glyald_c,agam1b3agal_e,cdpdipdecg_c,paai17_c,grdp_c,aps_c,13m3hmyrsACP_c
205,ser_L_e,man6p_c,fmn_c,succ_e,fald_c,glyc45tca_c,tre_c,14mpentdecACP_c,2mecdp_c,glyclt_c
206,ala_D_c,dpcoa_c,phe_L_c,3hhcoa_c,mal_L_c,his_L_e,g3p_c,idp_c,phphhlipa_c,btn_c
207,ai15tcaacgam_c,malACP_c,3pg_c,10m3oddcaACP_c,prbatp_c,micit_c,inulin_c,8m3odcaACP_c,13m3hmyrsACP_c,so4_c
208,cdpdhdec9eg_c,isobut_e,4r5au_c,thex2eACP_c,alahis_c,1tdecg3p_c,rhcys_c,gar_c,glyclt_c,10mundecACP_c
209,dump_c,1tdecg3p_c,etoh_c,glyc45tcaala_D_c,maltttr_c,dscl_c,glyleu_c,10fthf_c,btn_c,phyldpp_c
210,pai17_c,q8h2_c,clpn180_c,dcmp_c,pgp160_c,q8h2_c,aipdcoa_c,15m3hpalmACP_c,so4_c,hgbam_c
211,ai17tcaacgam_c,mmcoa_R_c,g1p_B_c,3btcoa_c,dcdp_c,pa120_c,dad_5_c,5aizc_c,10mundecACP_c,23dhdp_c
212,suc6p_c,10m3hundecACP_c,uaccg_c,dnad_c,ahdt_c,ppbng_c,colipa_c,3oddecACP_c,phyldpp_c,orn_c
213,madg_c,damp_c,maltpt_c,g3pe_c,glyald_c,damp_c,Naccitr_L_c,4hthr_c,23dhdp_c,copre8_c
214,q8_c,hom_L_c,ribflv_c,thfglu_c,db4p_c,agm_c,aps_c,gua_c,orn_c,3h3mop_c
215,Largn_c,4m3opentACP_c,copre2_c,1hdecg3p_c,succ_e,eig3p_c,2mecdp_c,etha_c,3h3mop_c,hisp_c
216,anth_c,skm5p_c,xu5p_D_c,suchms_c,3hhcoa_c,4m3opentACP_c,phphhlipa_c,man_e,hisp_c,uaagtmda_c
217,clpni17_c,14mpalmACP_c,trdrd_c,pg160_c,dcmp_c,skm5p_c,13m3hmyrsACP_c,paai17_c,5thf_c,5thf_c
218,ivcoa_c,val_L_c,pgai15_c,ser_L_c,glyc45tcaala_D_c,pai16_c,glyclt_c,tre_c,skm_c,skm_c
219,2obut_c,gmp_c,ugmd_c,14m3hpentdecACP_c,tyr_L_e,gmp_c,btn_c,g3p_c,pei15_c,co1dam_c
220,hxan_c,uama_c,raffin_c,cdpglyc_c,3btcoa_c,uama_c,so4_c,inulin_c,pg180_c,hmbil_c
221,hxan_e,11m3hddcaACP_c,hdca_c,ahcys_c,dnad_c,kdo8p_c,10mundecACP_c,glyleu_c,26dap_M_c,pg180_c
222,pser_L_c,kdo8p_c,fgam_c,uaGgla_c,g3pe_c,tmrs2eACP_c,phyldpp_c,aipdcoa_c,fald_c,26dap_M_c
223,i16tcaacgam_c,tmrs2eACP_c,cdpdtdec7eg_c,clpni14_c,thfglu_c,ser_L_e,23dhdp_c,dad_5_c,agam1b3agal_e,fald_c
224,glymet_c,ser_L_e,1hdec9eg3p_c,cdpdihpdecg_c,pe181_c,dump_c,pgp140_c,colipa_c,mal_L_c,agam1b3agal_e
225,paai15_c,fa4_c,2me4p_c,akg_c,1hdecg3p_c,cdpdhdec9eg_c,orn_c,Naccitr_L_c,prbatp_c,mal_L_c
226,gln_L_c,dump_c,acgam1p_c,prpp_c,suchms_c,pai17_c,3h3mop_c,aps_c,alahis_c,prbatp_c
227,trdox_c,pai17_c,argsuc_c,man6p_c,pg160_c,man1p_c,hisp_c,2mecdp_c,maltttr_c,alahis_c
228,salc6p_c,man1p_c,dutp_c,dpcoa_c,14m3hpentdecACP_c,madg_c,uaagtmda_c,phphhlipa_c,dcdp_c,maltttr_c
229,3ig3p_c,psai17_c,fpram_c,actn_R_c,cdpglyc_c,toctd2eACP_c,5thf_c,13m3hmyrsACP_c,3ooctACP_c,dcdp_c
230,e4p_c,3hoctACP_c,adn_e,mnl1p_c,ahcys_c,q8_c,skm_c,glyclt_c,pydxn_c,3ooctACP_c
231,imp_c,toctd2eACP_c,r1p_c,cdpdipdecg_c,uaGgla_c,Largn_c,hmbil_c,btn_c,lipidA_c,lipidA_c
232,5mthf_c,q8_c,adn_c,glyc45tca_c,clpni14_c,acgam_e,pei15_c,so4_c,so4_e,so4_e
233,gam1p_c,Largn_c,ptrc_c,malACP_c,prpp_c,clpni17_c,pg180_c,10mundecACP_c,ahdt_c,ahdt_c
234,uaaGgtla_c,glyc3p_c,f6p_c,q8h2_c,peai15_c,lgt_S_c,26dap_M_c,phyldpp_c,glyald_c,glyald_c
235,hdcea_c,anth_c,dttp_c,pa120_c,dpcoa_c,3hpalmACP_c,fald_c,hgbam_c,db4p_c,db4p_c
236,lpam_c,clpni17_c,dcamp_c,10m3hundecACP_c,pendp_c,myrsACP_c,agam1b3agal_e,23dhdp_c,succ_e,succ_e
237,2s5epchc_c,lgt_S_c,glytyr_c,4hdxbutn_c,actn_R_c,2obut_c,mal_L_c,pgp140_c,fuc_L_e,fuc_L_e
238,fru_c,ivcoa_c,rib_D_e,damp_c,mnl1p_c,adocbi_c,prbatp_c,orn_c,10m3oddcaACP_c,10m3oddcaACP_c
239,ddca_c,3hpalmACP_c,chol_c,agm_c,man6p_c,hxan_c,pgp160_c,copre8_c,acmana_c,acmana_c
240,pgpi14_c,myrsACP_c,4per_c,eig3p_c,np2msucccoa_c,cbi_c,alahis_c,3h3mop_c,ckdo_c,ckdo_c
241,ins_c,hxan_c,pram_c,4m3opentACP_c,cdpdipdecg_c,tpalm2eACP_c,maltttr_c,hisp_c,thex2eACP_c,thex2eACP_c
242,actp_c,pdx5p_c,datp_c,skm5p_c,glyc45tca_c,hxan_e,dcdp_c,uaagtmda_c,dcmp_c,dcmp_c
243,metala_c,12m3hmyrsACP_c,pai15_c,14mpalmACP_c,his_L_e,adcobdam_c,3ooctACP_c,5thf_c,dnad_c,dnad_c
244,accoa_c,mqn7_c,dgmp_c,tag6p_D_c,sTn_antigen_e,dms_c,lipidA_c,skm_c,thfglu_c,thfglu_c
245,fmn_c,tpalm2eACP_c,glu1sa_c,val_L_c,glc_D_e,kdo_c,so4_e,co1dam_c,pe181_c,suchms_c
246,alaasp_c,adcobdam_c,phe_L_e,gmp_c,1tdecg3p_c,inost_c,ahdt_c,hmbil_c,suchms_c,gicolipa_c
247,phe_L_c,kdo_c,1ddecg3p_c,pai16_c,dscl_c,imacp_c,pg120_c,pei15_c,gicolipa_c,pg160_c
248,3pg_c,2ombzl_c,uaagmda_c,uama_c,q8h2_c,pser_L_c,db4p_c,pg180_c,pg160_c,isoval_c
249,T_antigen_e,pser_L_c,dmlz_c,malt6p_c,pa120_c,phhlipa_c,glyald_c,26dap_M_c,isoval_c,6pgc_c
250,etoh_c,phhlipa_c,but_e,11m3hddcaACP_c,ppbng_c,glymet_c,succ_e,fald_c,14m3hpentdecACP_c,ser_L_c
251,clpn180_c,glymet_c,f1p_c,tmrs2eACP_c,4hdxbutn_c,paai15_c,10m3oddcaACP_c,agam1b3agal_e,ahcys_c,14m3hpentdecACP_c
252,uaccg_c,ala_B_c,15dap_c,ala_D_c,damp_c,acg5p_c,acmana_c,mal_L_c,uaGgla_c,1p3h5c_c
253,maltpt_c,trdox_c,ipdp_c,dump_c,pe161_c,trdox_c,ckdo_c,prbatp_c,clpni14_c,ahcys_c
254,xu5p_D_c,gmhep1p_c,5aprbu_c,cdpdhdec9eg_c,agm_c,gmhep1p_c,thex2eACP_c,pgp160_c,cdpdihpdecg_c,uaGgla_c
255,trdrd_c,amopbut_L_c,for_c,galt1p_c,eig3p_c,2mahmp_c,dcmp_c,alahis_c,prpp_c,clpni14_c
256,pgai15_c,2mahmp_c,dudp_c,ai17tcaacgam_c,i14tca1_c,salc6p_c,dnad_c,maltttr_c,man6p_c,cdpdihpdecg_c
257,ugmd_c,e4p_c,uamr_c,pai17_c,4m3opentACP_c,e4p_c,thfglu_c,dcdp_c,peai15_c,prpp_c
258,hdca_c,5mthf_c,2dhp_c,man1p_c,skm5p_c,5mthf_c,pe181_c,3ooctACP_c,dpcoa_c,man6p_c
259,fgam_c,9mtdec2eACP_c,g6p_B_c,psai17_c,tag6p_D_c,imp_c,suchms_c,lipidA_c,cdpdipdecg_c,dpcoa_c
260,prl45tca_c,imp_c,scl_c,3hoctACP_c,val_L_c,gam1p_c,gicolipa_c,so4_e,sTn_antigen_e,actn_R_c
261,cdpdtdec7eg_c,gam1p_c,frdp_c,suc6p_c,gmp_c,adocbip_c,pg160_c,ahdt_c,isobut_e,cdpdipdecg_c
262,ai17tca1_c,adocbip_c,pa181_c,arg_L_e,pai16_c,uaaGgtla_c,isoval_c,glyald_c,1tdecg3p_c,sTn_antigen_e
263,2me4p_c,2ombz_c,metsox_S_L_c,toctd2eACP_c,uama_c,hdcea_c,peptmetox_L_c,pg120_c,epACPm_c,isobut_e
264,odecoa_c,fru_c,tdcoa_c,q8_c,malt6p_c,lpam_c,6pgc_c,db4p_c,q8h2_c,epACPm_c
265,i17tca1_c,ins_c,o2_e,Largn_c,pppg9_c,ddca_c,14m3hpentdecACP_c,succ_e,mmcoa_R_c,dscl_c
266,acgam1p_c,ggagicolipa_c,gdptp_c,clpni17_c,aconm_c,pgpi14_c,1p3h5c_c,fuc_L_e,pa120_c,q8h2_c
267,mbdg_c,o2_c,glycogenb_c,acon_C_c,tmrs2eACP_c,ins_c,ahcys_c,10m3oddcaACP_c,10m3hundecACP_c,mmcoa_R_c
268,i14tcaacgam_c,actp_c,4ahmmp_c,lgt_S_c,cdpdhdec9eg_c,ggagicolipa_c,uaGgla_c,acmana_c,damp_c,pa120_c
269,argsuc_c,tdec2eACP_c,cdp_c,ivcoa_c,galt1p_c,o2_c,clpni14_c,ckdo_c,pe161_c,10m3hundecACP_c
270,dutp_c,3ophb_c,dhlam_c,sbt6p_c,dump_c,actp_c,cdpdihpdecg_c,thex2eACP_c,agm_c,ppbng_c
271,fpram_c,metala_c,xmp_c,3hpalmACP_c,suc6p_c,metala_c,prpp_c,dcmp_c,eig3p_c,damp_c
272,dcyt_c,3hmrsACP_c,pa160_c,3hmbcoa_c,toctd2eACP_c,3hmrsACP_c,man6p_c,dnad_c,4m3opentACP_c,agm_c
273,fuc_L_c,accoa_c,pnto_R_c,2obut_c,Largn_c,fmn_c,peai15_c,thfglu_c,skm5p_c,eig3p_c
274,r1p_c,10mddcaACP_c,nicrnt_c,hxan_c,anth_c,phe_L_c,dpcoa_c,pe181_c,14mpalmACP_c,4m3opentACP_c
275,no3_c,fmn_c,pep_c,i17tcaglc_c,ps181_c,3pg_c,actn_R_c,suchms_c,val_L_c,skm5p_c
276,thym_c,3haACP_c,2dr5p_c,12m3hmyrsACP_c,acgam_e,etoh_c,cdpdipdecg_c,gicolipa_c,gmp_c,14mpalmACP_c
277,adn_c,alaasp_c,pan4p_c,mqn7_c,clpni17_c,clpn180_c,glc_D_e,pg160_c,pai16_c,val_L_c
278,succoa_c,phe_L_c,ACP_c,tpalm2eACP_c,lgt_S_c,icolipa_c,epACPm_c,isoval_c,uama_c,gmp_c
279,2cpr5p_c,3pg_c,fol_c,hxan_e,sbt6p_c,uaccg_c,q8h2_c,peptmetox_L_c,11m3hddcaACP_c,pai16_c
280,sl26da_c,8m3ononACP_c,acser_c,pe120_c,3hpalmACP_c,maltpt_c,mmcoa_R_c,6pgc_c,kdo8p_c,uama_c
281,f6p_c,etoh_c,5aop_c,2ombzl_c,myrsACP_c,3omrsACP_c,pa120_c,14m3hpentdecACP_c,tmrs2eACP_c,11m3hddcaACP_c
282,dttp_c,2omph_c,udpacgal_c,imacp_c,3hmbcoa_c,copre2_c,10m3hundecACP_c,cdpglyc_c,fa4_c,pppg9_c
283,ile_L_e,clpn180_c,ppap_c,pser_L_c,2obut_c,xu5p_D_c,ppbng_c,ahcys_c,dump_c,kdo8p_c
284,dcamp_c,g1p_B_c,pgp120_c,glymet_c,adocbi_c,trdrd_c,damp_c,uaGgla_c,cdpdhdec9eg_c,tmrs2eACP_c
285,glytyr_c,icolipa_c,malthp_c,paai15_c,hxan_c,pgai15_c,pe161_c,clpni14_c,pai17_c,ser_L_e
286,4per_c,uaccg_c,ura_c,acg5p_c,cbi_c,u3aga_c,agm_c,hspg_degr_10_e,galt1p_c,fa4_c
287,ficytC_c,maltpt_c,met_L_c,nh4_c,tpalm2eACP_c,ugmd_c,eig3p_c,cdpdihpdecg_c,man1p_c,dump_c
288,core2_e,hexACP_c,csn_c,trdox_c,diglcpgi16_c,hdca_c,hom_L_c,prpp_c,psai17_c,galt1p_c
289,acgal_e,3omrsACP_c,1itdecg3p_c,sucsal_c,hxan_e,fgam_c,4m3opentACP_c,man6p_c,3hoctACP_c,pai17_c
290,pram_c,5forthf_c,lys_L_c,gln_L_c,adcobdam_c,prl45tca_c,skm5p_c,peai15_c,acmalt_c,pre8_c
291,datp_c,xu5p_D_c,tyr_L_c,2mahmp_c,pe120_c,kdo2lipid4L_c,14mpalmACP_c,dpcoa_c,arg_L_e,man1p_c
292,pai15_c,6m3oheptACP_c,ribflv_e,salc6p_c,imacp_c,cdpdtdec7eg_c,tag6p_D_c,actn_R_c,toctd2eACP_c,3hoctACP_c
293,dgmp_c,trdrd_c,3mob_c,e4p_c,pser_L_c,1hdec9eg3p_c,val_L_c,cdpdipdecg_c,madg_c,acmalt_c
294,glu1sa_c,pgai15_c,psd5p_c,4hbutcoa_c,ala_B_c,agdpcbi_c,gmp_c,Tyr_ggn_e,q8_c,arg_L_e
295,phe_L_e,u3aga_c,cys_L_e,imp_c,glymet_c,2me4p_c,pai16_c,glc_D_e,Largn_c,toctd2eACP_c
296,ttc_ggdp_c,ugmd_c,clpnai15_c,5mthf_c,paai15_c,odecoa_c,uama_c,isobut_e,glyc3p_c,madg_c
297,core6_e,hdca_c,tma_e,9mtdec2eACP_c,acg5p_c,acgam1p_c,11m3hddcaACP_c,epACPm_c,anth_c,q8_c
298,uaagmda_c,fgam_c,udcpp_c,gam1p_c,trdox_c,15m3opalmACP_c,pppg9_c,dscl_c,ps181_c,Largn_c
299,f1p_c,3ohexACP_c,gln_L_e,adocbip_c,sucsal_c,mbdg_c,kdo8p_c,q8h2_c,acgam_e,glyc3p_c
300,acnam_c,kdo2lipid4L_c,dtmp_c,uaaGgtla_c,2mahmp_c,lipidAds_c,tmrs2eACP_c,mmcoa_R_c,clpni17_c,anth_c
301,ai15tca1_c,dhlpro_c,udpglcur_c,hdcea_c,salc6p_c,argsuc_c,fa4_c,pa120_c,acon_C_c,acgam_e
302,ipdp_c,1hdec9eg3p_c,4hba_c,lpam_c,4hbutcoa_c,dutp_c,idour_e,10m3hundecACP_c,3hpalmACP_c,clpni17_c
303,2ippm_c,agdpcbi_c,glyc_R_c,fru_c,e4p_c,fpram_c,dump_c,ppbng_c,myrsACP_c,acon_C_c
304,for_c,2me4p_c,uagmda_c,pe160_c,3ig3p_c,dcyt_c,cdpdhdec9eg_c,damp_c,2obut_c,lgt_S_c
305,myrstca1_c,isocapr_c,fdp_c,ddca_c,imp_c,glx_c,galt1p_c,pe161_c,adocbi_c,3hpalmACP_c
306,dudp_c,acgam1p_c,chol_e,pgpi14_c,5mthf_c,ara5p_c,pai17_c,agm_c,hxan_c,myrsACP_c
307,uamr_c,4abz_c,glyc_c,ins_c,gam1p_c,r1p_c,man1p_c,eig3p_c,cbi_c,2obut_c
308,2dhp_c,15m3opalmACP_c,h2_e,o2_c,adocbip_c,u3hga_c,psai17_c,4m3opentACP_c,pdx5p_c,adocbi_c
309,g6p_B_c,urcan_c,arg_L_c,actp_c,uaaGgtla_c,cobya_c,3hoctACP_c,skm5p_c,12m3hmyrsACP_c,hxan_c
310,frdp_c,lipidAds_c,fad_c,tdec2eACP_c,hdcea_c,4m3ohexACP_c,acmalt_c,14mpalmACP_c,tpalm2eACP_c,cbi_c
311,pa181_c,dutp_c,uppg3_c,3ophb_c,lpam_c,adn_c,toctd2eACP_c,tag6p_D_c,pe120_c,pdx5p_c
312,unaga_c,fpram_c,uacgam_c,metala_c,fru_c,acg5sa_c,madg_c,val_L_c,adcobdam_c,12m3hmyrsACP_c
313,i15tca1_c,adn_e,cys_L_c,3hmrsACP_c,pe160_c,f6p_c,q8_c,gmp_c,kdo_c,tpalm2eACP_c
314,metsox_S_L_c,ara5p_c,1tdec7eg3p_c,10mddcaACP_c,ddca_c,dttp_c,Largn_c,pai16_c,inost_c,adcobdam_c
315,tdcoa_c,r1p_c,pgi17_c,fmn_c,pgpi14_c,cellb_c,glyc3p_c,uama_c,imacp_c,kdo_c
316,HC01651_c,u3hga_c,ac_e,3haACP_c,ins_c,dcamp_c,anth_c,11m3hddcaACP_c,pser_L_c,inost_c
317,fe2_c,2ommbl_c,itp_c,alaasp_c,o2_c,glytyr_c,ps181_c,kdo8p_c,phhlipa_c,imacp_c
318,glycogenb_c,4m3ohexACP_c,so3_c,phe_L_c,metala_c,lipidX_c,acgam_e,tmrs2eACP_c,glymet_c,pser_L_c
319,gdptp_c,actACP_c,gal1p_c,3pg_c,3hmrsACP_c,rib_D_e,clpni17_c,fa4_c,paai15_c,phhlipa_c
320,pro_L_c,adn_c,fadh2_c,8m3ononACP_c,fmn_c,4per_c,acon_C_c,idour_e,acg5p_c,glymet_c
321,leu_L_c,11mddcaACP_c,pant_R_c,diglcpg180_c,phe_L_c,gagicolipa_c,lgt_S_c,dump_c,trdox_c,paai15_c
322,fc1p_c,succoa_c,25dhpp_c,etoh_c,3pg_c,pre5_c,3hpalmACP_c,cdpdhdec9eg_c,2mahmp_c,acg5p_c
323,hdcoa_c,f6p_c,dgsn_c,2omph_c,4r5au_c,pram_c,myrsACP_c,pai17_c,gmhep1p_c,trdox_c
324,cdp_c,dttp_c,thf_c,clpn180_c,etoh_c,datp_c,2obut_c,pre8_c,amopbut_L_c,2mahmp_c
325,dtdprmn_c,ile_L_e,pg140_c,ppaca_c,diglcpg180_c,pai15_c,adocbi_c,man1p_c,3ig3p_c,gmhep1p_c
326,dhlam_c,dcamp_c,2ahbut_c,uaccg_c,T_antigen_e,dgmp_c,hxan_c,psai17_c,e4p_c,amopbut_L_c
327,xmp_c,glytyr_c,nac_c,3hbcoa_R_c,clpn180_c,glu1sa_c,cbi_c,3hoctACP_c,imp_c,3ig3p_c
328,sT_antigen_rl_e,lipidX_c,cdpdhdecg_c,3omrsACP_c,g1p_B_c,phe_L_e,pdx5p_c,acmalt_c,5mthf_c,e4p_c
329,pa160_c,4per_c,cdpdodecg_c,5forthf_c,ppaca_c,1ddecg3p_c,12m3hmyrsACP_c,toctd2eACP_c,9mtdec2eACP_c,imp_c
330,pnto_R_c,10m3oundecACP_c,mlthf_c,xu5p_D_c,uaccg_c,uaagmda_c,tpalm2eACP_c,madg_c,gam1p_c,5mthf_c
331,nicrnt_c,7mocACP_c,hcys_L_c,6m3oheptACP_c,3hbcoa_R_c,f1p_c,pe120_c,q8_c,adocbip_c,9mtdec2eACP_c
332,pep_c,gagicolipa_c,cdpdodec11eg_c,trdrd_c,maltpt_c,acnam_c,adcobdam_c,glygn5_e,8aonn_c,gam1p_c
333,2dr5p_c,11mtddec2eACP_c,lcts_c,pgai15_c,ribflv_c,15dap_c,inost_c,Largn_c,lpam_c,adocbip_c
334,pan4p_c,pram_c,methf_c,ugmd_c,3omrsACP_c,ipdp_c,kdo_c,glyc3p_c,2s5epchc_c,uaaGgtla_c
335,ACP_c,datp_c,fprica_c,hdca_c,copre2_c,codhpre6_c,imacp_c,anth_c,fru_c,8aonn_c
336,2ahhmp_c,dgmp_c,cdpdtdecg_c,fgam_c,xu5p_D_c,adocbl_c,pser_L_c,ps181_c,pe160_c,lpam_c
337,fol_c,phe_L_e,gcald_c,3ohexACP_c,trdrd_c,dudp_c,phhlipa_c,acgam_e,6mheptACP_c,2s5epchc_c
338,acser_c,1ddecg3p_c,pg161_c,prl45tca_c,pgai15_c,uamr_c,glymet_c,clpni17_c,ins_c,fru_c
339,5aop_c,uaagmda_c,etoh_e,cdpdtdec7eg_c,ugmd_c,g6p_B_c,paai15_c,acon_C_c,ggagicolipa_c,6mheptACP_c
340,ddcaACP_c,dmlz_c,rib_D_c,ai17tca1_c,raffin_c,scl_c,acg5p_c,lgt_S_c,o2_c,ins_c
341,udpacgal_c,f1p_c,acald_e,1hdec9eg3p_c,hdca_c,frdp_c,trdox_c,3hpalmACP_c,actp_c,ggagicolipa_c
342,gal1b3acgal_e,6mthept2eACP_c,nac_e,agdpcbi_c,fgam_c,pa181_c,2mahmp_c,myrsACP_c,tdec2eACP_c,o2_c
343,ppap_c,ipdp_c,thdp_c,2me4p_c,6pgg_c,tdcoa_c,gmhep1p_c,2obut_c,itdcoa_c,actp_c
344,pgp120_c,for_c,4ppcys_c,i17tca1_c,prl45tca_c,o2_e,amopbut_L_c,adocbi_c,metala_c,tdec2eACP_c
345,pheme_c,btcoa_c,PGP_c,acgam1p_c,cdpdtdec7eg_c,gdptp_c,salc6p_c,hxan_c,3hmrsACP_c,itdcoa_c
346,malthp_c,adocbl_c,peptmet_L_c,15m3opalmACP_c,ai17tca1_c,glycogenb_c,e4p_c,cbi_c,dann_c,metala_c
347,cpppg3_c,dudp_c,melib_c,argsuc_c,1hdec9eg3p_c,4ahmmp_c,3ig3p_c,pdx5p_c,accoa_c,3hmrsACP_c
