,Actinomyces_odontolyticus_ATCC_17982,Alistipes_putredinis_DSM_17216,Anaerococcus_hydrogenalis_DSM_7454,Anaerofustis_stercorihominis_DSM_17244,Anaerostipes_caccae_DSM_14662,Anaerotruncus_colihominis_DSM_17241,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_coprophilus_DSM_18228,Bacteroides_dorei_DSM_17855
Actinomyces_odontolyticus_ATCC_17982,0.0,0.09580838323353294,0.1317365269461078,0.08383233532934131,0.11826347305389222,0.13922155688622753,0.12125748502994012,0.11077844311377245,0.12275449101796407,0.11377245508982035
Alistipes_putredinis_DSM_17216,0.11739130434782609,0.0,0.11739130434782609,0.08405797101449275,0.1072463768115942,0.1246376811594203,0.10144927536231885,0.09710144927536232,0.11014492753623188,0.10289855072463767
Anaerococcus_hydrogenalis_DSM_7454,0.1210762331838565,0.09715994020926756,0.0,0.08520179372197309,0.12705530642750373,0.13452914798206278,0.11659192825112108,0.1031390134529148,0.11509715994020926,0.11509715994020926
Anaerofustis_stercorihominis_DSM_17244,0.10037174721189591,0.08550185873605948,0.11028500619578686,0.0,0.10656753407682776,0.11400247831474597,0.09417596034696406,0.08550185873605948,0.09417596034696406,0.08921933085501858
Anaerostipes_caccae_DSM_14662,0.09001097694840834,0.06695938529088913,0.09769484083424808,0.06476399560922064,0.0,0.10318331503841932,0.08781558726673985,0.08122941822173436,0.08781558726673985,0.08562019758507135
Anaerotruncus_colihominis_DSM_17241,0.10175438596491228,0.07485380116959064,0.10292397660818714,0.06666666666666667,0.09941520467836257,0.0,0.09473684210526316,0.08888888888888889,0.09473684210526316,0.08888888888888889
Bacteroides_caccae_ATCC_43185,0.10033821871476889,0.07553551296505073,0.10259301014656144,0.06989853438556934,0.10033821871476889,0.10822998872604284,0.0,0.10146561443066517,0.10146561443066517,0.10597519729425028
Bacteroides_cellulosilyticus_DSM_14838,0.09219088937093275,0.07266811279826464,0.09327548806941431,0.0650759219088937,0.09436008676789588,0.10412147505422993,0.10412147505422993,0.0,0.09652928416485901,0.09652928416485901
Bacteroides_coprophilus_DSM_18228,0.10238095238095238,0.08095238095238096,0.10119047619047619,0.06666666666666667,0.1,0.11071428571428571,0.10357142857142858,0.09761904761904762,0.0,0.1
Bacteroides_dorei_DSM_17855,0.09518599562363239,0.07439824945295405,0.10175054704595186,0.06564551422319474,0.09846827133479212,0.1050328227571116,0.10831509846827134,0.0962800875273523,0.09846827133479212,0.0
