,Actinomyces_odontolyticus_ATCC_17982,Alistipes_putredinis_DSM_17216,Anaerococcus_hydrogenalis_DSM_7454,Anaerofustis_stercorihominis_DSM_17244,Anaerostipes_caccae_DSM_14662,Anaerotruncus_colihominis_DSM_17241,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_coprophilus_DSM_18228,Bacteroides_dorei_DSM_17855
Actinomyces_odontolyticus_ATCC_17982,0.0,0.0,0.5555555555555556,0.5,0.7222222222222222,0.0,0.0,0.2222222222222222,0.0,0.0
Alistipes_putredinis_DSM_17216,0.0,0.0,0.75,0.25,0.75,0.75,0.5,0.0,0.0,0.5
Anaerococcus_hydrogenalis_DSM_7454,0.25,0.25,0.0,0.25,0.0,0.75,0.0,0.0,0.25,0.0
Anaerofustis_stercorihominis_DSM_17244,0.1111111111111111,0.0,0.8888888888888888,0.0,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.0,0.0,0.4444444444444444
Anaerostipes_caccae_DSM_14662,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anaerotruncus_colihominis_DSM_17241,0.25,0.0,0.1,0.05,0.325,0.0,0.475,0.0,0.0,0.025
Bacteroides_caccae_ATCC_43185,0.11764705882352941,0.11764705882352941,0.29411764705882354,0.23529411764705882,0.17647058823529413,0.23529411764705882,0.0,0.0,0.058823529411764705,0.058823529411764705
Bacteroides_cellulosilyticus_DSM_14838,0.06896551724137931,0.06896551724137931,0.1724137931034483,0.13793103448275862,0.10344827586206896,0.13793103448275862,0.3103448275862069,0.0,0.034482758620689655,0.034482758620689655
Bacteroides_coprophilus_DSM_18228,0.13793103448275862,0.10344827586206896,0.2413793103448276,0.27586206896551724,0.5517241379310345,0.4482758620689655,0.3448275862068966,0.06896551724137931,0.0,0.3793103448275862
Bacteroides_dorei_DSM_17855,0.16666666666666666,0.13333333333333333,0.26666666666666666,0.2,0.2,0.2,0.3,0.06666666666666667,0.03333333333333333,0.0
