,Actinomyces_odontolyticus_ATCC_17982,Alistipes_putredinis_DSM_17216,Anaerococcus_hydrogenalis_DSM_7454,Anaerofustis_stercorihominis_DSM_17244,Anaerostipes_caccae_DSM_14662,Anaerotruncus_colihominis_DSM_17241,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_coprophilus_DSM_18228,Bacteroides_dorei_DSM_17855
Actinomyces_odontolyticus_ATCC_17982,0.0,0.21951219512195122,0.07317073170731707,0.04878048780487805,0.24390243902439024,0.13414634146341464,0.24390243902439024,0.10975609756097561,0.024390243902439025,0.24390243902439024
Alistipes_putredinis_DSM_17216,0.08955223880597014,0.0,0.07462686567164178,0.05970149253731343,0.2835820895522388,0.07462686567164178,0.208955223880597,0.05970149253731343,0.04477611940298507,0.1791044776119403
Anaerococcus_hydrogenalis_DSM_7454,0.04,0.16,0.0,0.04,0.24,0.08,0.24,0.09333333333333334,0.02666666666666667,0.21333333333333335
Anaerofustis_stercorihominis_DSM_17244,0.04597701149425287,0.19540229885057472,0.04597701149425287,0.0,0.2413793103448276,0.10344827586206896,0.21839080459770116,0.05747126436781609,0.022988505747126436,0.20689655172413793
Anaerostipes_caccae_DSM_14662,0.08571428571428572,0.08571428571428572,0.09523809523809523,0.08571428571428572,0.0,0.05714285714285714,0.06666666666666667,0.02857142857142857,0.02857142857142857,0.0380952380952381
Anaerotruncus_colihominis_DSM_17241,0.10588235294117647,0.08235294117647059,0.11764705882352941,0.09411764705882353,0.03529411764705882,0.0,0.07058823529411765,0.047058823529411764,0.023529411764705882,0.047058823529411764
Bacteroides_caccae_ATCC_43185,0.0967741935483871,0.053763440860215055,0.07526881720430108,0.053763440860215055,0.053763440860215055,0.053763440860215055,0.0,0.010752688172043012,0.021505376344086023,0.03225806451612903
Bacteroides_cellulosilyticus_DSM_14838,0.125,0.07692307692307693,0.11538461538461539,0.057692307692307696,0.04807692307692308,0.0673076923076923,0.028846153846153848,0.0,0.038461538461538464,0.038461538461538464
Bacteroides_coprophilus_DSM_18228,0.06862745098039216,0.16666666666666666,0.0784313725490196,0.058823529411764705,0.18627450980392157,0.11764705882352941,0.16666666666666666,0.049019607843137254,0.0,0.14705882352941177
Bacteroides_dorei_DSM_17855,0.10784313725490197,0.058823529411764705,0.11764705882352941,0.049019607843137254,0.06862745098039216,0.058823529411764705,0.0392156862745098,0.0196078431372549,0.0196078431372549,0.0
