,Actinomyces_odontolyticus_ATCC_17982,Alistipes_putredinis_DSM_17216,Anaerococcus_hydrogenalis_DSM_7454,Anaerofustis_stercorihominis_DSM_17244,Anaerostipes_caccae_DSM_14662,Anaerotruncus_colihominis_DSM_17241,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_coprophilus_DSM_18228,Bacteroides_dorei_DSM_17855
Actinomyces_odontolyticus_ATCC_17982,0.0,0.06382978723404255,0.05319148936170213,0.0425531914893617,0.0851063829787234,0.07446808510638298,0.031914893617021274,0.11702127659574468,0.13829787234042554,0.1595744680851064
Alistipes_putredinis_DSM_17216,0.09574468085106383,0.0,0.13829787234042554,0.05319148936170213,0.19148936170212766,0.09574468085106383,0.1702127659574468,0.02127659574468085,0.05319148936170213,0.09574468085106383
Anaerococcus_hydrogenalis_DSM_7454,0.023255813953488372,0.13953488372093023,0.0,0.023255813953488372,0.29069767441860467,0.06976744186046512,0.18604651162790697,0.06976744186046512,0.05813953488372093,0.19767441860465115
Anaerofustis_stercorihominis_DSM_17244,0.09917355371900827,0.11570247933884298,0.0743801652892562,0.0,0.256198347107438,0.11570247933884298,0.2396694214876033,0.049586776859504134,0.024793388429752067,0.15702479338842976
Anaerostipes_caccae_DSM_14662,0.07058823529411765,0.08235294117647059,0.09411764705882353,0.023529411764705882,0.0,0.047058823529411764,0.023529411764705882,0.011764705882352941,0.07058823529411765,0.07058823529411765
Anaerotruncus_colihominis_DSM_17241,0.08,0.08,0.09333333333333334,0.05333333333333334,0.09333333333333334,0.0,0.02666666666666667,0.013333333333333334,0.05333333333333334,0.06666666666666667
Bacteroides_caccae_ATCC_43185,0.10714285714285714,0.03571428571428571,0.09523809523809523,0.011904761904761904,0.11904761904761904,0.10714285714285714,0.0,0.023809523809523808,0.047619047619047616,0.047619047619047616
Bacteroides_cellulosilyticus_DSM_14838,0.07608695652173914,0.021739130434782608,0.10869565217391304,0.021739130434782608,0.14130434782608695,0.10869565217391304,0.010869565217391304,0.0,0.010869565217391304,0.0
Bacteroides_coprophilus_DSM_18228,0.075,0.0375,0.0875,0.05,0.0875,0.0875,0.025,0.0,0.0,0.0
Bacteroides_dorei_DSM_17855,0.10256410256410256,0.038461538461538464,0.11538461538461539,0.01282051282051282,0.15384615384615385,0.08974358974358974,0.01282051282051282,0.0,0.01282051282051282,0.0
