,Actinomyces_odontolyticus_ATCC_17982,Alistipes_putredinis_DSM_17216,Anaerococcus_hydrogenalis_DSM_7454,Anaerofustis_stercorihominis_DSM_17244,Anaerostipes_caccae_DSM_14662,Anaerotruncus_colihominis_DSM_17241,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_coprophilus_DSM_18228,Bacteroides_dorei_DSM_17855
Actinomyces_odontolyticus_ATCC_17982,0.0,0.0,0.010638297872340425,0.031914893617021274,0.0,0.05319148936170213,0.0,0.0,0.0425531914893617,0.0
Alistipes_putredinis_DSM_17216,0.06382978723404255,0.0,0.0,0.010638297872340425,0.02127659574468085,0.010638297872340425,0.010638297872340425,0.0,0.05319148936170213,0.0
Anaerococcus_hydrogenalis_DSM_7454,0.0,0.0,0.0,0.03488372093023256,0.0,0.05813953488372093,0.0,0.0,0.03488372093023256,0.0
Anaerofustis_stercorihominis_DSM_17244,0.1487603305785124,0.0,0.0,0.0,0.0,0.01652892561983471,0.008264462809917356,0.0,0.03305785123966942,0.008264462809917356
Anaerostipes_caccae_DSM_14662,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.047058823529411764,0.0
Anaerotruncus_colihominis_DSM_17241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.02666666666666667
Bacteroides_caccae_ATCC_43185,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.0
Bacteroides_cellulosilyticus_DSM_14838,0.0,0.0,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.010869565217391304,0.0
Bacteroides_coprophilus_DSM_18228,0.0,0.0,0.0125,0.0,0.0,0.0,0.0125,0.0,0.0,0.0125
Bacteroides_dorei_DSM_17855,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0
