,Actinomyces_odontolyticus_ATCC_17982,Alistipes_putredinis_DSM_17216,Anaerococcus_hydrogenalis_DSM_7454,Anaerofustis_stercorihominis_DSM_17244,Anaerostipes_caccae_DSM_14662,Anaerotruncus_colihominis_DSM_17241,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_coprophilus_DSM_18228,Bacteroides_dorei_DSM_17855
Actinomyces_odontolyticus_ATCC_17982,0.0,0.0,0.004901960784313725,0.014705882352941176,0.00980392156862745,0.00980392156862745,0.024509803921568627,0.07352941176470588,0.029411764705882353,0.004901960784313725
Alistipes_putredinis_DSM_17216,0.0,0.0,0.01020408163265306,0.0,0.01020408163265306,0.10714285714285714,0.030612244897959183,0.25510204081632654,0.1377551020408163,0.015306122448979591
Anaerococcus_hydrogenalis_DSM_7454,0.0033222591362126247,0.09634551495016612,0.0,0.06976744186046512,0.006644518272425249,0.03986710963455149,0.053156146179401995,0.2026578073089701,0.1893687707641196,0.03986710963455149
Anaerofustis_stercorihominis_DSM_17244,0.0,0.06639004149377593,0.0,0.0,0.008298755186721992,0.05394190871369295,0.1037344398340249,0.24066390041493776,0.1908713692946058,0.0912863070539419
Anaerostipes_caccae_DSM_14662,0.0,0.12757201646090535,0.0,0.08024691358024691,0.0,0.12345679012345678,0.04526748971193416,0.33127572016460904,0.17901234567901234,0.047325102880658436
Anaerotruncus_colihominis_DSM_17241,0.0,0.15555555555555556,0.011111111111111112,0.10833333333333334,0.0,0.0,0.06111111111111111,0.28055555555555556,0.25,0.05555555555555555
Bacteroides_caccae_ATCC_43185,0.0,0.11645569620253164,0.0,0.09113924050632911,0.0,0.13164556962025317,0.0,0.37721518987341773,0.22025316455696203,0.02278481012658228
Bacteroides_cellulosilyticus_DSM_14838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteroides_coprophilus_DSM_18228,0.0,0.0,0.0,0.0,0.009569377990430622,0.009569377990430622,0.0,0.004784688995215311,0.0,0.0
Bacteroides_dorei_DSM_17855,0.0,0.11386138613861387,0.0,0.0891089108910891,0.0,0.15099009900990099,0.0,0.3465346534653465,0.17326732673267325,0.0
