,Actinomyces_odontolyticus_ATCC_17982,Alistipes_putredinis_DSM_17216,Anaerococcus_hydrogenalis_DSM_7454,Anaerofustis_stercorihominis_DSM_17244,Anaerostipes_caccae_DSM_14662,Anaerotruncus_colihominis_DSM_17241,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_coprophilus_DSM_18228,Bacteroides_dorei_DSM_17855
Actinomyces_odontolyticus_ATCC_17982,0.0,0.16,0.06,0.16,0.0,0.0,0.0,0.0,0.0,0.0
Alistipes_putredinis_DSM_17216,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.125,0.041666666666666664
Anaerococcus_hydrogenalis_DSM_7454,0.04081632653061224,0.061224489795918366,0.0,0.08163265306122448,0.04081632653061224,0.0,0.04081632653061224,0.061224489795918366,0.04081632653061224,0.04081632653061224
Anaerofustis_stercorihominis_DSM_17244,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0
Anaerostipes_caccae_DSM_14662,0.14666666666666667,0.02666666666666667,0.0,0.013333333333333334,0.0,0.0,0.013333333333333334,0.0,0.013333333333333334,0.0
Anaerotruncus_colihominis_DSM_17241,0.07692307692307693,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0
Bacteroides_caccae_ATCC_43185,0.011363636363636364,0.056818181818181816,0.011363636363636364,0.06818181818181818,0.0,0.011363636363636364,0.0,0.0,0.0,0.011363636363636364
Bacteroides_cellulosilyticus_DSM_14838,0.01098901098901099,0.04395604395604396,0.01098901098901099,0.06593406593406594,0.0,0.02197802197802198,0.0,0.0,0.0,0.01098901098901099
Bacteroides_coprophilus_DSM_18228,0.04950495049504951,0.06930693069306931,0.06930693069306931,0.039603960396039604,0.039603960396039604,0.019801980198019802,0.0,0.0,0.0,0.0
Bacteroides_dorei_DSM_17855,0.0,0.0375,0.0,0.025,0.0,0.0375,0.0,0.0,0.0,0.0
