,Actinomyces_odontolyticus_ATCC_17982,Alistipes_putredinis_DSM_17216,Anaerococcus_hydrogenalis_DSM_7454,Anaerofustis_stercorihominis_DSM_17244,Anaerostipes_caccae_DSM_14662,Anaerotruncus_colihominis_DSM_17241,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_coprophilus_DSM_18228,Bacteroides_dorei_DSM_17855
Actinomyces_odontolyticus_ATCC_17982,0.0,0.06,0.52,0.28,0.24,0.02,0.02,0.02,0.06,0.0
Alistipes_putredinis_DSM_17216,0.0,0.0,0.08333333333333333,0.125,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0
Anaerococcus_hydrogenalis_DSM_7454,0.0,0.0,0.0,0.02040816326530612,0.08163265306122448,0.0,0.12244897959183673,0.10204081632653061,0.12244897959183673,0.04081632653061224
Anaerofustis_stercorihominis_DSM_17244,0.0,0.10526315789473684,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
Anaerostipes_caccae_DSM_14662,0.05333333333333334,0.02666666666666667,0.02666666666666667,0.04,0.0,0.05333333333333334,0.06666666666666667,0.06666666666666667,0.05333333333333334,0.08
Anaerotruncus_colihominis_DSM_17241,0.02564102564102564,0.05128205128205128,0.05128205128205128,0.23076923076923078,0.05128205128205128,0.0,0.0,0.02564102564102564,0.05128205128205128,0.0
Bacteroides_caccae_ATCC_43185,0.13636363636363635,0.09090909090909091,0.07954545454545454,0.10227272727272728,0.07954545454545454,0.14772727272727273,0.0,0.17045454545454544,0.14772727272727273,0.03409090909090909
Bacteroides_cellulosilyticus_DSM_14838,0.07692307692307693,0.04395604395604396,0.06593406593406594,0.0989010989010989,0.08791208791208792,0.054945054945054944,0.08791208791208792,0.0,0.04395604395604396,0.06593406593406594
Bacteroides_coprophilus_DSM_18228,0.06930693069306931,0.04950495049504951,0.16831683168316833,0.37623762376237624,0.04950495049504951,0.0594059405940594,0.06930693069306931,0.019801980198019802,0.0,0.039603960396039604
Bacteroides_dorei_DSM_17855,0.1375,0.1125,0.125,0.1,0.1,0.1625,0.0625,0.175,0.1875,0.0
