,Actinomyces_odontolyticus_ATCC_17982,Alistipes_putredinis_DSM_17216,Anaerococcus_hydrogenalis_DSM_7454,Anaerofustis_stercorihominis_DSM_17244,Anaerostipes_caccae_DSM_14662,Anaerotruncus_colihominis_DSM_17241,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_coprophilus_DSM_18228,Bacteroides_dorei_DSM_17855
Actinomyces_odontolyticus_ATCC_17982,0.0,0.029411764705882353,0.0,0.029411764705882353,0.0,0.0,0.004901960784313725,0.0,0.0,0.004901960784313725
Alistipes_putredinis_DSM_17216,0.0663265306122449,0.0,0.04081632653061224,0.02040816326530612,0.015306122448979591,0.01020408163265306,0.02040816326530612,0.02040816326530612,0.015306122448979591,0.015306122448979591
Anaerococcus_hydrogenalis_DSM_7454,0.029900332225913623,0.029900332225913623,0.0,0.04318936877076412,0.013289036544850499,0.013289036544850499,0.023255813953488372,0.019933554817275746,0.013289036544850499,0.019933554817275746
Anaerofustis_stercorihominis_DSM_17244,0.008298755186721992,0.008298755186721992,0.004149377593360996,0.0,0.0,0.0,0.012448132780082987,0.016597510373443983,0.008298755186721992,0.012448132780082987
Anaerostipes_caccae_DSM_14662,0.051440329218107,0.0411522633744856,0.0411522633744856,0.043209876543209874,0.0,0.006172839506172839,0.01440329218106996,0.0102880658436214,0.006172839506172839,0.01440329218106996
Anaerotruncus_colihominis_DSM_17241,0.041666666666666664,0.025,0.030555555555555555,0.03888888888888889,0.0,0.0,0.016666666666666666,0.011111111111111112,0.005555555555555556,0.008333333333333333
Bacteroides_caccae_ATCC_43185,0.04810126582278481,0.04050632911392405,0.0379746835443038,0.04556962025316456,0.0,0.005063291139240506,0.0,0.002531645569620253,0.002531645569620253,0.005063291139240506
Bacteroides_cellulosilyticus_DSM_14838,0.06302521008403361,0.0546218487394958,0.046218487394957986,0.07142857142857142,0.0,0.008403361344537815,0.012605042016806723,0.0,0.0,0.008403361344537815
Bacteroides_coprophilus_DSM_18228,0.03827751196172249,0.06220095693779904,0.019138755980861243,0.07177033492822966,0.0,0.009569377990430622,0.023923444976076555,0.009569377990430622,0.0,0.019138755980861243
Bacteroides_dorei_DSM_17855,0.04702970297029703,0.027227722772277228,0.034653465346534656,0.039603960396039604,0.0024752475247524753,0.0024752475247524753,0.009900990099009901,0.0024752475247524753,0.0024752475247524753,0.0
