,Actinomyces_odontolyticus_ATCC_17982,Alistipes_putredinis_DSM_17216,Anaerococcus_hydrogenalis_DSM_7454,Anaerofustis_stercorihominis_DSM_17244,Anaerostipes_caccae_DSM_14662,Anaerotruncus_colihominis_DSM_17241,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_coprophilus_DSM_18228,Bacteroides_dorei_DSM_17855
Actinomyces_odontolyticus_ATCC_17982,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alistipes_putredinis_DSM_17216,0.0,0.0,0.4603174603174603,0.25396825396825395,0.9841269841269841,0.8888888888888888,0.7301587301587301,0.0,0.0,0.7301587301587301
Anaerococcus_hydrogenalis_DSM_7454,0.25,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Anaerofustis_stercorihominis_DSM_17244,0.06976744186046512,0.0,0.4883720930232558,0.0,0.9069767441860465,0.9069767441860465,0.8372093023255814,0.0,0.0,0.8372093023255814
Anaerostipes_caccae_DSM_14662,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.4,0.0
Anaerotruncus_colihominis_DSM_17241,0.025974025974025976,0.2727272727272727,0.15584415584415584,0.16883116883116883,0.7792207792207793,0.0,0.6753246753246753,0.0,0.025974025974025976,0.7922077922077922
Bacteroides_caccae_ATCC_43185,0.1282051282051282,0.15384615384615385,0.41025641025641024,0.6410256410256411,0.5641025641025641,0.5641025641025641,0.0,0.0,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838,0.075,0.25,0.305,0.29,0.805,0.505,0.745,0.0,0.005,0.7
Bacteroides_coprophilus_DSM_18228,0.04918032786885246,0.22131147540983606,0.4672131147540984,0.3770491803278688,0.7131147540983607,0.7377049180327869,0.7131147540983607,0.0,0.0,0.5737704918032787
Bacteroides_dorei_DSM_17855,0.021739130434782608,0.06521739130434782,0.2608695652173913,0.4782608695652174,0.5,0.43478260869565216,0.1956521739130435,0.0,0.0,0.0
