,Actinomyces_odontolyticus_ATCC_17982,Alistipes_putredinis_DSM_17216,Anaerococcus_hydrogenalis_DSM_7454,Anaerofustis_stercorihominis_DSM_17244,Anaerostipes_caccae_DSM_14662,Anaerotruncus_colihominis_DSM_17241,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_coprophilus_DSM_18228,Bacteroides_dorei_DSM_17855
Actinomyces_odontolyticus_ATCC_17982,0.0,0.027522935779816515,0.01834862385321101,0.0,0.01834862385321101,0.01834862385321101,0.01834862385321101,0.01834862385321101,0.009174311926605505,0.027522935779816515
Alistipes_putredinis_DSM_17216,0.03636363636363636,0.0,0.05454545454545454,0.00909090909090909,0.06363636363636363,0.08181818181818182,0.05454545454545454,0.09090909090909091,0.07272727272727272,0.10909090909090909
Anaerococcus_hydrogenalis_DSM_7454,0.0,0.022222222222222223,0.0,0.022222222222222223,0.011111111111111112,0.03333333333333333,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.044444444444444446
Anaerofustis_stercorihominis_DSM_17244,0.040983606557377046,0.01639344262295082,0.04918032786885246,0.0,0.05737704918032787,0.07377049180327869,0.040983606557377046,0.05737704918032787,0.04918032786885246,0.06557377049180328
Anaerostipes_caccae_DSM_14662,0.0,0.0,0.0,0.013333333333333334,0.0,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.04
Anaerotruncus_colihominis_DSM_17241,0.012195121951219513,0.012195121951219513,0.036585365853658534,0.012195121951219513,0.024390243902439025,0.0,0.0,0.0,0.0,0.0
Bacteroides_caccae_ATCC_43185,0.0,0.0,0.011111111111111112,0.0,0.022222222222222223,0.011111111111111112,0.0,0.0,0.0,0.011111111111111112
Bacteroides_cellulosilyticus_DSM_14838,0.0,0.0,0.0125,0.0125,0.0125,0.0125,0.0,0.0,0.0125,0.0125
Bacteroides_coprophilus_DSM_18228,0.0,0.0,0.012345679012345678,0.0,0.024691358024691357,0.012345679012345678,0.0,0.0,0.0,0.012345679012345678
Bacteroides_dorei_DSM_17855,0.011904761904761904,0.011904761904761904,0.03571428571428571,0.011904761904761904,0.023809523809523808,0.011904761904761904,0.011904761904761904,0.011904761904761904,0.011904761904761904,0.0
