,Actinomyces_odontolyticus_ATCC_17982,Alistipes_putredinis_DSM_17216,Anaerococcus_hydrogenalis_DSM_7454,Anaerofustis_stercorihominis_DSM_17244,Anaerostipes_caccae_DSM_14662,Anaerotruncus_colihominis_DSM_17241,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_coprophilus_DSM_18228,Bacteroides_dorei_DSM_17855
Actinomyces_odontolyticus_ATCC_17982,0.0,0.029411764705882353,0.014705882352941176,0.0196078431372549,0.04411764705882353,0.04411764705882353,0.04411764705882353,0.06372549019607843,0.03431372549019608,0.05392156862745098
Alistipes_putredinis_DSM_17216,0.09183673469387756,0.0,0.061224489795918366,0.08673469387755102,0.04591836734693878,0.03571428571428571,0.025510204081632654,0.04081632653061224,0.08673469387755102,0.030612244897959183
Anaerococcus_hydrogenalis_DSM_7454,0.019933554817275746,0.016611295681063124,0.0,0.013289036544850499,0.03322259136212625,0.03322259136212625,0.023255813953488372,0.03986710963455149,0.026578073089700997,0.03986710963455149
Anaerofustis_stercorihominis_DSM_17244,0.016597510373443983,0.016597510373443983,0.012448132780082987,0.0,0.03734439834024896,0.03319502074688797,0.02074688796680498,0.024896265560165973,0.024896265560165973,0.02074688796680498
Anaerostipes_caccae_DSM_14662,0.0411522633744856,0.03909465020576132,0.037037037037037035,0.043209876543209874,0.0,0.006172839506172839,0.0102880658436214,0.0102880658436214,0.03909465020576132,0.01440329218106996
Anaerotruncus_colihominis_DSM_17241,0.030555555555555555,0.013888888888888888,0.016666666666666666,0.025,0.016666666666666666,0.0,0.013888888888888888,0.019444444444444445,0.03333333333333333,0.016666666666666666
Bacteroides_caccae_ATCC_43185,0.05063291139240506,0.035443037974683546,0.04556962025316456,0.04810126582278481,0.017721518987341773,0.015189873417721518,0.0,0.007594936708860759,0.043037974683544304,0.010126582278481013
Bacteroides_cellulosilyticus_DSM_14838,0.037815126050420166,0.01680672268907563,0.029411764705882353,0.02100840336134454,0.012605042016806723,0.01680672268907563,0.004201680672268907,0.0,0.02100840336134454,0.008403361344537815
Bacteroides_coprophilus_DSM_18228,0.009569377990430622,0.014354066985645933,0.009569377990430622,0.009569377990430622,0.014354066985645933,0.009569377990430622,0.009569377990430622,0.019138755980861243,0.0,0.009569377990430622
Bacteroides_dorei_DSM_17855,0.04950495049504951,0.0297029702970297,0.039603960396039604,0.04455445544554455,0.009900990099009901,0.009900990099009901,0.007425742574257425,0.009900990099009901,0.03712871287128713,0.0
