,Actinomyces_odontolyticus_ATCC_17982,Alistipes_putredinis_DSM_17216,Anaerococcus_hydrogenalis_DSM_7454,Anaerofustis_stercorihominis_DSM_17244,Anaerostipes_caccae_DSM_14662,Anaerotruncus_colihominis_DSM_17241,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_coprophilus_DSM_18228,Bacteroides_dorei_DSM_17855
Actinomyces_odontolyticus_ATCC_17982,0.0,0.2459016393442623,0.04918032786885246,0.06557377049180328,0.2786885245901639,0.14754098360655737,0.2786885245901639,0.11475409836065574,0.01639344262295082,0.3114754098360656
Alistipes_putredinis_DSM_17216,0.10416666666666667,0.0,0.125,0.10416666666666667,0.375,0.125,0.3125,0.08333333333333333,0.08333333333333333,0.2916666666666667
Anaerococcus_hydrogenalis_DSM_7454,0.05,0.13333333333333333,0.0,0.06666666666666667,0.2833333333333333,0.03333333333333333,0.4,0.05,0.0,0.23333333333333334
Anaerofustis_stercorihominis_DSM_17244,0.0625,0.21875,0.0625,0.0,0.421875,0.1875,0.390625,0.21875,0.03125,0.515625
Anaerostipes_caccae_DSM_14662,0.1375,0.0625,0.1,0.1125,0.0,0.0875,0.1625,0.0125,0.025,0.0375
Anaerotruncus_colihominis_DSM_17241,0.125,0.0625,0.109375,0.046875,0.046875,0.0,0.09375,0.03125,0.046875,0.046875
Bacteroides_caccae_ATCC_43185,0.1797752808988764,0.06741573033707865,0.06741573033707865,0.056179775280898875,0.10112359550561797,0.056179775280898875,0.0,0.0,0.033707865168539325,0.033707865168539325
Bacteroides_cellulosilyticus_DSM_14838,0.15315315315315314,0.07207207207207207,0.06306306306306306,0.06306306306306306,0.08108108108108109,0.05405405405405406,0.036036036036036036,0.0,0.036036036036036036,0.04504504504504504
Bacteroides_coprophilus_DSM_18228,0.1,0.16,0.04,0.05,0.22,0.07,0.16,0.05,0.0,0.15
Bacteroides_dorei_DSM_17855,0.16483516483516483,0.04395604395604396,0.07692307692307693,0.054945054945054944,0.10989010989010989,0.06593406593406594,0.04395604395604396,0.01098901098901099,0.01098901098901099,0.0
