,fuc_L_e,dcmp_c,dcyt_c,s17bp_c,dhap_c,f1a_rl_e,cys_L_c,tsul_c,ttdcea_c,acnam_e,udpg_c,g3p_c,dadp_c,dgtp_c,fru_e,nicrnt_c,dnad_c,gal_e,tyr_L_c,fad_c,udp_c,myrstca1_c,cdpdihdecg_c,pgpi16_c,salcn_e,h2o_e,dhor_S_c,q8h2_c,dhlam_c,ocdcaACP_c,pa180_c,sT_antigen_rl_e,trdox_c,oaa_c,gln_L_c,fa6_c,ihdcoa_c,glu5sa_c,dtdp_c,pro_L_c,trp_L_c,2agpg140_c,ttdca_c,2obut_c,glu_D_c,PGP_c,g6p_B_c,utp_c,xan_c,thf_c,2dda7p_c,glygln_e,4abz_c,dhpt_c,2dhp_c,5mthglu_c,amet_c,nicrns_c,drib_e,glc_bD_c,paai17_c,cdpdaihpdecg_c,h2s_c,pant_R_c,2hdecg3p_c,leu_L_c,glyc_c,glyald_c,dad_2_c,ppap_c,orot5p_c,dctp_c,met_L_c,metala_c,orn_c,2agpg180_c,g3pg_c,pa120_c,cdpdddecg_c,uacgam_c,ai17tcaacgam_c,ppp9_c,ru5p_D_c,pydx5p_c,mlthf_c,25aics_c,1agpe180_c,etoh_c,hxan_c,imp_c,cmp_c,pan4p_c,no2_c,ACP_c,na1_e,maltttr_c,arg_L_e,2ddecg3p_c,malt_e,1agpg181_c,dgdp_c,ugmd_c,cdpdipdecg_c,ump_c,glypro_c,4ppcys_c,acnam_c,g1p_c,trdrd_c,dutp_c,glyc45tca_c,fdp_c,val_L_e,val_L_c,his_L_c,alahis_c,uamr_c,acmanap_c,core2_rl_e,fadh2_c,orot_c,mal_L_c,itdcoa_c,glytyr_c,1tdecg3p_c,HC01651_c,agam1b6agal_e,datp_c,1agpe141_c,g3pe_c,pppi_c,g6p_c,1hdec9eg3p_c,hdcea_c,citr_L_c,argsuc_c,for_c,e4p_c,fum_c,lys_L_c,ai15tca1_c,adhlam_c,lpam_c,2p4c2me_c,gua_c,dgsn_c,dtdpglu_c,lcts_c,gal_c,meoh_c,glycogen_c,cyst_L_c,2s5epchc_c,dhna_c,2dmmql8_c,chor_c,4adcho_c,10fthf_c,2agpe160_c,hdca_c,dtmp_c,4hba_c,fe3_c,2dmmq8_c,palmtcaacgam_c,uppg3_c,cpppg3_c,clpn160_c,pg160_c,HC01376_c,ivcoa_c,grdp_c,xtsn_c,f6p_c,4ppan_c,succ_c,accoa_c,3c3hmp_c,uaagmda_c,uaagtmda_c,gtp_c,acnam2a6agal_e,acgam_e,glygln_c,dextrin_e,dextrin_c,ac_c,pg140_c,clpn140_c,ile_L_c,q8_c,dsT_antigen_rl_e,fc1p_c,HC01435_c,ugmda_c,6pgl_c,fmn_c,ppcoa_c,gsn_c,sttca1_c,sttcaacgam_c,cdpdodec11eg_c,cdp_c,ai15tcaacgam_c,thr_L_e,no2_e,mqn8_c,alathr_c,thr_L_c,3mob_c,duri_c,paai15_c,aihpdcoa_c,fa12_c,alagly_c,fprica_c,o2_c,1ipdecg3p_c,2mbcoa_c,ficytC_c,2dr5p_c,acald_c,r1p_c,2agpg161_c,26dap_M_c,6pgc_c,succ_e,alagln_c,pheme_c,palmtca1_c,pgai17_c,clpnai17_c,cdpdaipdecg_c,ala_L_c,pgi17_c,i15tcaacgam_c,3c4mop_c,T_antigen_e,34hpp_c,fgam_c,myrstcaacgam_c,thmpp_c,met_L_e,h2mb4p_c,pa140_c,cdpdtdecg_c,4pasp_c,pgpai17_c,ipdp_c,frdp_c,alaala_c,arg_L_c,ins_c,malt_c,glc_D_c,fe2_c,dpcoa_c,rhcys_c,ahcys_c,dmpp_c,10fthf5glu_c,glu5p_c,sl26da_c,ser_L_c,gam6p_c,gam1p_c,actp_c,Largn_c,lac_L_c,pro_L_e,gmp_c,glyc45tcaglc_c,pser_L_c,acgam6p_c,26dap_LL_c,fa3_c,s7p_c,odecoa_c,cbasp_c,udcpdp_c,pgpi17_c,ddca_c,aicar_c,sucbz_c,udpglcur_c,tdcoa_c,i14tcaacgam_c,lald_L_c,aspsa_c,hom_L_c,alaleu_e,cytd_e,pep_c,suc6p_c,i16tca1_c,2ippm_c,3c2hmp_c,pgp181_c,h2o2_c,ocdca_c,ibcoa_c,2mp2coa_c,i14tca1_c,1ihdecg3p_c,palmACP_c,pa161_c,cdpdhdec9eg_c,prl45tcaala_c,glyc45tcaala_D_c,mbdg_c,gal1p_c,hco3_c,acser_c,so3_c,ai17tca1_c,acmana_c,acgam_c,r5p_c,ribflv_c,ribflv_e,sucr_e,i15tca1_c,ura_c,cdpdodecg_c,dudp_c,phom_c,gdp_c,gdpmann_c,hmbil_c,xmp_c,drib_c,f1p_c,alaasp_e,alaasp_c,dgmp_c,glyphe_c,achms_c,adn_c,glypro_e,metsox_S_L_e,pgai15_c,clpnai15_c,3mop_c,5fthf_c,ala_B_c,sbzcoa_c,alac_S_c,dcdp_c,phe_L_c,alahis_e,alaglu_e,na1_c,ala_L_e,dcamp_c,dxyl5p_c,tdeACP_c,indpyr_c,1agpe160_c,5aizc_c,2mpdhl_c,2ahbut_c,hethmpp_c,uaccg_c,4mop_c,cellb_c,msa_c,maltpt_c,thdp_c,prl45tcaglc_c,his_L_e,ppa_c,methf_c,pa181_c,ocdcea_c,1ddecg3p_c,5aop_c,ppbng_c,mql8_c,sl2a6o_c,cgly_e,cgly_c,2mb2coa_c,metala_e,psd5p_c,dhf_c,uaaGgtla_c,prpp_c,pran_c,2agpe161_c,udpgal_c,2ahhmd_c,4c2me_c,skm_c,i17tcaacgam_c,malthp_c,2cpr5p_c,l2a6o_c,succoa_c,HC00695_c,2agpe120_c,ala_D_e,ala_D_c,aipdcoa_c,dump_c,actn_R_c,phyQ_c,glyc_R_c,3pg_c,4hpro_LT_c,glycogenb_c,ipdcoa_c,rnam_c,malthx_c,pai15_c,cdpdhdecg_c,pphn_c,hcys_L_c,sT_antigen_e,fpram_c,pgi16_c,ihpdcoa_c,pgpi15_c,octdp_c,2mecdp_c,pgi14_c,clpni14_c,cytd_c,idp_c,alagly_e,1agpe120_c,cbp_c,melib_c,dttp_c,alaglu_c,no3_c,xylu_D_c,xyl_D_c,fmnh2_c,stcoa_c,pnto_R_c,hdcoa_c,3psme_c,arbt_e,ser_L_e,1tdec7eg3p_c,gal1b3acgal_e,phyldpp_c,2agpg120_c,metsox_S_L_c,23dhdp_c,gar_c,nac_c,nac_e,peptmet_L_c,4per_c,cit_e,madg_c,1itdecg3p_c,malttr_c,dmphqno_c,1odec11eg3p_c,2agpe141_c,glyleu_c,glymet_e,glymet_c,ttc_ggdp_c,fa4_c,1hdecg3p_c,din_c,fe3_e,2agpg181_c,pgi15_c,1agpg141_c,lys_L_e,phpyr_c,unaga_c,sTn_antigen_e,2dr1p_c,fa1_c,ile_L_e,4mpetz_c,dtdprmn_c,1pyr5c_c,2mop_c,1odecg3p_c,cit_c,glycys_c,glu_L_e,1agpg120_c,pgp180_c,core8_e,Tn_antigen_e,5mta_c,ade_c,pa160_c,2ombz_c,2ommb_c,udcpp_c,3dhsk_c,fru_c,3h3mop_c,23dhmp_c,rib_D_c,i17tca1_c,dsT_antigen_e,thym_c,apoC_Lys_btn_c,ametam_c,pa141_c,cdpdtdec7eg_c,1agpe140_c,uri_c,cdpdihpdecg_c,peptmetox_L_c,2agpg141_c,3php_c,xan_e,xu5p_D_c,cdpditdecg_c,2pg_c,2shchc_c,pgp141_c,2hdec9eg3p_c,pgpai15_c,2agpe181_c,fuc_L_c,thglu_c,HC01652_c,HC01710_c,pai14_c,tyr_L_e,rib_D_e,alaleu_c,etha_c,core2_e,ddcaACP_c,2me4p_c,itp_c,33hmeoxobut_c,pgp161_c,hxan_e,isomal_c,uaaGgla_c,1agpg161_c,glu1sa_c,2odec11eg3p_c,btn_co2_c,o2_e,1p3h5c_c,agam1b3agal_e,fa11_c,thfglu_c,13dpg_c,f1a_e,ptrc_c,clpni16_c,octeACP_c,2tdec7eg3p_c,2tdecg3p_c,dtdp4d6dm_c,acgam1p_c,core6_e,2agpe140_c,acgal_e,man1p_c,trnaglu_c,ichor_c,h2_c,h2_e,1agpe181_c,uaGgla_c,air_c,pram_c,glc_D_e,man6p_c,ura_e,prl45tca_c,1aihpdecg3p_c,3ig3p_c,gdptp_c,glyphe_e,2agpg160_c,raffin_c,salc6p_c,i16tcaacgam_c,pmtcoa_c,glytyr_e,acorn_c,pai16_c,ncam_c,damp_c,cys_L_e,5mtr_c,uama_c,rbl_D_c,skm5p_c,uamag_c,2odecg3p_c,2agpe180_c,focytC_c,fcl_L_c,anth_c,gal1a3acgal_e,dhnpt_c,gcald_c,udpacgal_c,pgpi14_c,alagln_e,pg180_c,phe_L_e,myrsACP_c,1aipdecg3p_c,leu_L_e,core3_e,1ihpdecg3p_c,clpn180_c,5mthf_c,2ahhmp_c,clpni17_c,23dhmb_c,uGgla_c,pai17_c,glutrna_c,1agpe161_c,uagmda_c,3dhq_c,malcoa_c,dtdp4d6dg_c,fol_c,glycys_e,1agpg160_c,nmn_c,pgp160_c,arbt6p_c,malthx_e,hdeACP_c,ac_e,indole_c,glyc_e,spmd_c,for_e,no_e,pgp120_c,adpglc_c,thymd_c,pppg9_c,dhptd_c,thmmp_c,1agpg140_c,fe2_e,sucr_c,1agpg180_c,dha_c,ahdt_c,gln_L_e,no3_e,suchms_c,alathr_e,malttr_e,clpni15_c,nmn_e,glyleu_e,lac_L_e,adprib_c,pgp140_c,udpgalfur_c
fuc_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dcmp_c,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dcyt_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
