,Actinomyces_odontolyticus_ATCC_17982,Alistipes_putredinis_DSM_17216,Anaerococcus_hydrogenalis_DSM_7454,Anaerofustis_stercorihominis_DSM_17244,Anaerostipes_caccae_DSM_14662,Anaerotruncus_colihominis_DSM_17241,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_coprophilus_DSM_18228,Bacteroides_dorei_DSM_17855
Actinomyces_odontolyticus_ATCC_17982,1.0,0.40425531914893614,0.5638297872340425,0.32978723404255317,0.5212765957446809,0.43617021276595747,0.40425531914893614,0.3617021276595745,0.43617021276595747,0.3617021276595745
Alistipes_putredinis_DSM_17216,0.40425531914893614,1.0,0.39361702127659576,0.46808510638297873,0.3404255319148936,0.35106382978723405,0.32978723404255317,0.2978723404255319,0.3191489361702128,0.2553191489361702
Anaerococcus_hydrogenalis_DSM_7454,0.6162790697674418,0.43023255813953487,1.0,0.5116279069767442,0.5232558139534884,0.37209302325581395,0.313953488372093,0.29069767441860467,0.313953488372093,0.27906976744186046
Anaerofustis_stercorihominis_DSM_17244,0.256198347107438,0.36363636363636365,0.36363636363636365,1.0,0.256198347107438,0.21487603305785125,0.23140495867768596,0.2066115702479339,0.23140495867768596,0.19008264462809918
Anaerostipes_caccae_DSM_14662,0.5764705882352941,0.3764705882352941,0.5294117647058824,0.36470588235294116,1.0,0.4588235294117647,0.3764705882352941,0.4117647058823529,0.4117647058823529,0.36470588235294116
Anaerotruncus_colihominis_DSM_17241,0.5466666666666666,0.44,0.4266666666666667,0.3466666666666667,0.52,1.0,0.48,0.5333333333333333,0.5733333333333334,0.5866666666666667
Bacteroides_caccae_ATCC_43185,0.4523809523809524,0.36904761904761907,0.32142857142857145,0.3333333333333333,0.38095238095238093,0.42857142857142855,1.0,0.6785714285714286,0.6666666666666666,0.5952380952380952
Bacteroides_cellulosilyticus_DSM_14838,0.3695652173913043,0.30434782608695654,0.2717391304347826,0.2717391304347826,0.3804347826086957,0.43478260869565216,0.6195652173913043,1.0,0.6086956521739131,0.6195652173913043
Bacteroides_coprophilus_DSM_18228,0.5125,0.375,0.3375,0.35,0.4375,0.5375,0.7,0.7,1.0,0.65
Bacteroides_dorei_DSM_17855,0.4358974358974359,0.3076923076923077,0.3076923076923077,0.2948717948717949,0.3974358974358974,0.5641025641025641,0.6410256410256411,0.7307692307692307,0.6666666666666666,1.0
