,Actinomyces_odontolyticus_ATCC_17982,Alistipes_putredinis_DSM_17216,Anaerococcus_hydrogenalis_DSM_7454,Anaerofustis_stercorihominis_DSM_17244,Anaerostipes_caccae_DSM_14662,Anaerotruncus_colihominis_DSM_17241,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_coprophilus_DSM_18228,Bacteroides_dorei_DSM_17855
Actinomyces_odontolyticus_ATCC_17982,1.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.16666666666666666
Alistipes_putredinis_DSM_17216,0.0,1.0,0.0,0.5,0.0,0.25,0.25,0.25,0.5,0.25
Anaerococcus_hydrogenalis_DSM_7454,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25
Anaerofustis_stercorihominis_DSM_17244,0.1111111111111111,0.2222222222222222,0.0,1.0,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
Anaerostipes_caccae_DSM_14662,0.16666666666666666,0.0,0.0,0.5,1.0,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333
Anaerotruncus_colihominis_DSM_17241,0.025,0.025,0.0,0.05,0.075,1.0,0.075,0.1,0.05,0.1
Bacteroides_caccae_ATCC_43185,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.17647058823529413,1.0,0.7647058823529411,0.23529411764705882,0.5882352941176471
Bacteroides_cellulosilyticus_DSM_14838,0.034482758620689655,0.034482758620689655,0.0,0.034482758620689655,0.06896551724137931,0.13793103448275862,0.4482758620689655,1.0,0.13793103448275862,0.7241379310344828
Bacteroides_coprophilus_DSM_18228,0.10344827586206896,0.06896551724137931,0.0,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.13793103448275862,0.13793103448275862,1.0,0.1724137931034483
Bacteroides_dorei_DSM_17855,0.1,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.13333333333333333,0.3333333333333333,0.7,0.16666666666666666,1.0
