,Actinomyces_odontolyticus_ATCC_17982,Alistipes_putredinis_DSM_17216,Anaerococcus_hydrogenalis_DSM_7454,Anaerofustis_stercorihominis_DSM_17244,Anaerostipes_caccae_DSM_14662,Anaerotruncus_colihominis_DSM_17241,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_coprophilus_DSM_18228,Bacteroides_dorei_DSM_17855
Actinomyces_odontolyticus_ATCC_17982,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Alistipes_putredinis_DSM_17216,0.0,1.0,0.0,0.5714285714285714,0.0,0.1111111111111111,0.2698412698412698,1.0,0.873015873015873,0.2698412698412698
Anaerococcus_hydrogenalis_DSM_7454,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anaerofustis_stercorihominis_DSM_17244,0.023255813953488372,0.8372093023255814,0.0,1.0,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.8604651162790697,0.8604651162790697,0.023255813953488372
Anaerostipes_caccae_DSM_14662,0.2,0.0,0.0,0.6,1.0,0.6,0.2,0.4,0.2,0.2
Anaerotruncus_colihominis_DSM_17241,0.012987012987012988,0.09090909090909091,0.0,0.012987012987012988,0.03896103896103896,1.0,0.05194805194805195,0.8571428571428571,0.025974025974025976,0.05194805194805195
Bacteroides_caccae_ATCC_43185,0.02564102564102564,0.4358974358974359,0.0,0.02564102564102564,0.02564102564102564,0.10256410256410256,1.0,0.9743589743589743,0.717948717948718,0.8461538461538461
Bacteroides_cellulosilyticus_DSM_14838,0.005,0.315,0.0,0.185,0.01,0.33,0.19,1.0,0.53,0.22
Bacteroides_coprophilus_DSM_18228,0.00819672131147541,0.45081967213114754,0.0,0.30327868852459017,0.00819672131147541,0.01639344262295082,0.22950819672131148,0.8688524590163934,1.0,0.27049180327868855
Bacteroides_dorei_DSM_17855,0.021739130434782608,0.3695652173913043,0.0,0.021739130434782608,0.021739130434782608,0.08695652173913043,0.717391304347826,0.9565217391304348,0.717391304347826,1.0
