"","Alistipes_putredinis_DSM_17216","Bacteroides_eggerthii_DSM_20697","Bacteroides_ovatus_ATCC_8483","Bacteroides_pectinophilus_ATCC_43243","Bacteroides_stercoris_ATCC_43183","Bifidobacterium_dentium_ATCC_27678","Bifidobacterium_gallicum_DSM_20093","Campylobacter_concisus_13826","Catenibacterium_mitsuokai_DSM_15897","Clostridium_leptum_DSM_753","Clostridium_perfringens_ATCC_13124","Clostridium_scindens_ATCC_35704","Clostridium_spiroforme_DSM_1552","Collinsella_aerofaciens_ATCC_25986","Coprococcus_eutactus_ATCC_27759","Dorea_formicigenerans_ATCC_27755","Dorea_longicatena_DSM_13814","Eubacterium_dolichum_DSM_3991","Lactobacillus_fermentum_IFO_3956","Lactobacillus_helveticus_DPC_4571","Lactobacillus_johnsonii_NCC_533","Methanosphaera_stadtmanae_DSM_3091","Parabacteroides_johnsonii_DSM_18315","Ruminococcus_gnavus_ATCC_29149","Subdoligranulum_variabile_DSM_15176"
"Alistipes_putredinis_DSM_17216",0,0.076530612244898,0.0255102040816327,0.0408163265306122,0.0357142857142857,0.0204081632653061,0.0816326530612245,0.0204081632653061,0.0357142857142857,0.0816326530612245,0.0510204081632653,0.0357142857142857,0.0306122448979592,0.0714285714285714,0.0357142857142857,0.0408163265306122,0.0510204081632653,0.0102040816326531,0.0204081632653061,0.0153061224489796,0.0153061224489796,0.0714285714285714,0.0816326530612245,0.0357142857142857,0.0306122448979592
"Bacteroides_eggerthii_DSM_20697",0.0193236714975845,0,0.00966183574879227,0.0144927536231884,0.00966183574879227,0.0144927536231884,0.00966183574879227,0.00483091787439614,0,0.00966183574879227,0.0483091787439614,0.0241545893719807,0.00966183574879227,0.00966183574879227,0,0.0434782608695652,0.0241545893719807,0,0,0.0144927536231884,0.00966183574879227,0.00483091787439614,0.00966183574879227,0.0289855072463768,0.00483091787439614
"Bacteroides_ovatus_ATCC_8483",0.032994923857868,0.065989847715736,0,0.00761421319796954,0.00761421319796954,0.0203045685279188,0.0406091370558376,0.0126903553299492,0,0.0380710659898477,0.0380710659898477,0.00761421319796954,0.0050761421319797,0.0634517766497462,0,0.0304568527918782,0.0177664974619289,0,0.0203045685279188,0.0228426395939086,0.0177664974619289,0.0456852791878173,0.0431472081218274,0.0126903553299492,0.0050761421319797
"Bacteroides_pectinophilus_ATCC_43243",0.0181159420289855,0.0181159420289855,0.0144927536231884,0,0.0181159420289855,0.0108695652173913,0.0144927536231884,0.0036231884057971,0.0036231884057971,0.0181159420289855,0.0326086956521739,0.0072463768115942,0.0072463768115942,0.0108695652173913,0.0072463768115942,0.0253623188405797,0.0217391304347826,0.0036231884057971,0.0144927536231884,0.0108695652173913,0.0144927536231884,0.0108695652173913,0.0181159420289855,0.0217391304347826,0.0108695652173913
"Bacteroides_stercoris_ATCC_43183",0.032258064516129,0.0595533498759305,0.00248138957816377,0.00248138957816377,0,0.0248138957816377,0.0397022332506203,0.0173697270471464,0.00248138957816377,0.0397022332506203,0.0421836228287841,0,0.00496277915632754,0.0595533498759305,0,0.032258064516129,0.00744416873449132,0.00248138957816377,0.0198511166253102,0.0248138957816377,0.0223325062034739,0.0421836228287841,0.0372208436724566,0.00992555831265509,0
"Bifidobacterium_dentium_ATCC_27678",0.0344827586206897,0.0689655172413793,0.0258620689655172,0.0344827586206897,0.0431034482758621,0,0.021551724137931,0.00862068965517241,0.0431034482758621,0.0431034482758621,0.0474137931034483,0.0517241379310345,0.0387931034482759,0.0689655172413793,0.021551724137931,0.0517241379310345,0.0474137931034483,0.0344827586206897,0.0172413793103448,0.021551724137931,0.0517241379310345,0.0129310344827586,0.0344827586206897,0.0344827586206897,0.0301724137931034
"Bifidobacterium_gallicum_DSM_20093",0.0422535211267606,0.028169014084507,0.0234741784037559,0.0234741784037559,0.028169014084507,0.0187793427230047,0,0.00938967136150235,0.0234741784037559,0.0234741784037559,0.0469483568075117,0.0375586854460094,0.0187793427230047,0.0375586854460094,0.00469483568075117,0.0657276995305164,0.0234741784037559,0.028169014084507,0.0140845070422535,0.028169014084507,0.0187793427230047,0.0187793427230047,0.0422535211267606,0.0234741784037559,0.0187793427230047
"Campylobacter_concisus_13826",0.0401785714285714,0.0178571428571429,0.0178571428571429,0.03125,0.03125,0.0223214285714286,0.0401785714285714,0,0.0223214285714286,0.0267857142857143,0.0223214285714286,0.0223214285714286,0.0178571428571429,0.0223214285714286,0.00892857142857143,0.0357142857142857,0.0223214285714286,0.0178571428571429,0.0223214285714286,0.0178571428571429,0.0133928571428571,0.00892857142857143,0.0178571428571429,0.0178571428571429,0.00892857142857143
"Catenibacterium_mitsuokai_DSM_15897",0.0391705069124424,0.043778801843318,0.0115207373271889,0.00921658986175115,0.0161290322580645,0.032258064516129,0.0460829493087558,0.0253456221198157,0,0.0345622119815668,0.0483870967741935,0.0161290322580645,0.0115207373271889,0.0460829493087558,0.00230414746543779,0.0483870967741935,0.0184331797235023,0.00691244239631336,0.0207373271889401,0.0276497695852535,0.043778801843318,0.0552995391705069,0.0483870967741935,0.0184331797235023,0.00460829493087558
"Clostridium_leptum_DSM_753",0.024390243902439,0.032520325203252,0.029810298102981,0.02710027100271,0.037940379403794,0.021680216802168,0.016260162601626,0.02710027100271,0.00813008130081301,0,0.037940379403794,0.02710027100271,0.016260162601626,0.021680216802168,0.00542005420054201,0.0514905149051491,0.021680216802168,0.010840108401084,0.00813008130081301,0.013550135501355,0.016260162601626,0.024390243902439,0.037940379403794,0.02710027100271,0.016260162601626
"Clostridium_perfringens_ATCC_13124",0.0253521126760563,0.0676056338028169,0.0253521126760563,0.028169014084507,0.0309859154929577,0.0338028169014084,0.0563380281690141,0.0112676056338028,0.0169014084507042,0.047887323943662,0,0.0225352112676056,0.0140845070422535,0.0591549295774648,0.0112676056338028,0.0309859154929577,0.0366197183098592,0.0112676056338028,0.0140845070422535,0.0112676056338028,0.0028169014084507,0.0394366197183099,0.0535211267605634,0.028169014084507,0.00845070422535211
"Clostridium_scindens_ATCC_35704",0.0316455696202532,0.0337552742616034,0.00632911392405063,0.00843881856540084,0.0105485232067511,0.0232067510548523,0.029535864978903,0.0232067510548523,0.00210970464135021,0.0337552742616034,0.0316455696202532,0,0.00632911392405063,0.0337552742616034,0.00210970464135021,0.029535864978903,0,0.00421940928270042,0.0189873417721519,0.0210970464135021,0.0210970464135021,0.0443037974683544,0.0358649789029536,0.00843881856540084,0
